epoca,loss_total,loss_dados,loss_fisica,loss_contorno
777,0.02336656152844896,0.02336656152844896,0,0
778,0.02336606232514508,0.02336606232514508,0,0
779,0.023365560866030106,0.023365560866030106,0,0
780,0.023365057137598844,0.023365057137598844,0,0
781,0.02336455112629116,0.02336455112629116,0,0
782,0.02336404281849167,0.02336404281849167,0,0
783,0.023363532200529585,0.023363532200529585,0,0
784,0.023363019258677637,0.023363019258677637,0,0
785,0.02336250397915209,0.02336250397915209,0,0
786,0.02336198634811242,0.02336198634811242,0,0
787,0.023361466351660407,0.023361466351660407,0,0
788,0.02336094397584052,0.02336094397584052,0,0
789,0.023360419206639015,0.023360419206639015,0,0
790,0.023359892029983814,0.023359892029983814,0,0
791,0.02335936243174422,0.02335936243174422,0,0
792,0.023358830397730658,0.023358830397730658,0,0
793,0.023358295913694285,0.023358295913694285,0,0
794,0.023357758965327154,0.023357758965327154,0,0
795,0.02335721953826148,0.02335721953826148,0,0
796,0.023356677618069786,0.023356677618069786,0,0
797,0.02335613319026487,0.02335613319026487,0,0
798,0.023355586240299202,0.023355586240299202,0,0
799,0.02335503675356536,0.02335503675356536,0,0
800,0.02335448471539561,0.02335448471539561,0,0
801,0.023353930111062026,0.023353930111062026,0,0
802,0.023353372925776137,0.023353372925776137,0,0
803,0.023352813144689594,0.023352813144689594,0,0
804,0.023352250752893444,0.023352250752893444,0,0
805,0.023351685735418282,0.023351685735418282,0,0
806,0.023351118077235306,0.023351118077235306,0,0
807,0.023350547763254813,0.023350547763254813,0,0
808,0.023349974778327936,0.023349974778327936,0,0
809,0.023349399107245476,0.023349399107245476,0,0
810,0.02334882073473894,0.02334882073473894,0,0
811,0.023348239645480575,0.023348239645480575,0,0
812,0.023347655824083272,0.023347655824083272,0,0
813,0.023347069255101452,0.023347069255101452,0,0
814,0.023346479923030725,0.023346479923030725,0,0
815,0.02334588781230866,0.02334588781230866,0,0
816,0.023345292907315178,0.023345292907315178,0,0
817,0.02334469519237257,0.02334469519237257,0,0
818,0.023344094651746534,0.023344094651746534,0,0
819,0.023343491269646025,0.023343491269646025,0,0
820,0.023342885030224195,0.023342885030224195,0,0
821,0.023342275917578717,0.023342275917578717,0,0
822,0.02334166391575244,0.02334166391575244,0,0
823,0.023341049008734162,0.023341049008734162,0,0
824,0.02334043118045894,0.02334043118045894,0,0
825,0.023339810414809075,0.023339810414809075,0,0
826,0.023339186695614682,0.023339186695614682,0,0
827,0.023338560006654376,0.023338560006654376,0,0
828,0.023337930331656476,0.023337930331656476,0,0
829,0.023337297654299337,0.023337297654299337,0,0
830,0.02333666195821261,0.02333666195821261,0,0
831,0.023336023226977913,0.023336023226977913,0,0
832,0.023335381444129912,0.023335381444129912,0,0
833,0.023334736593157584,0.023334736593157584,0,0
834,0.02333408865750454,0.02333408865750454,0,0
835,0.023333437620571194,0.023333437620571194,0,0
836,0.02333278346571465,0.02333278346571465,0,0
837,0.02333212617625129,0.02333212617625129,0,0
838,0.023331465735456632,0.023331465735456632,0,0
839,0.02333080212656756,0.02333080212656756,0,0
840,0.023330135332783365,0.023330135332783365,0,0
841,0.02332946533726692,0.02332946533726692,0,0
842,0.023328792123146574,0.023328792123146574,0,0
843,0.023328115673517075,0.023328115673517075,0,0
844,0.023327435971441535,0.023327435971441535,0,0
845,0.023326752999952807,0.023326752999952807,0,0
846,0.02332606674205538,0.02332606674205538,0,0
847,0.0233253771807265,0.0233253771807265,0,0
848,0.023324684298918475,0.023324684298918475,0,0
849,0.023323988079560407,0.023323988079560407,0,0
850,0.02332328850555983,0.02332328850555983,0,0
851,0.023322585559804557,0.023322585559804557,0,0
852,0.023321879225165223,0.023321879225165223,0,0
853,0.023321169484496487,0.023321169484496487,0,0
854,0.023320456320639987,0.023320456320639987,0,0
855,0.023319739716425893,0.023319739716425893,0,0
856,0.023319019654675283,0.023319019654675283,0,0
857,0.023318296118202658,0.023318296118202658,0,0
858,0.023317569089817882,0.023317569089817882,0,0
859,0.02331683855232908,0.02331683855232908,0,0
860,0.023316104488544608,0.023316104488544608,0,0
861,0.023315366881276323,0.023315366881276323,0,0
862,0.02331462571334131,0.02331462571334131,0,0
863,0.02331388096756524,0.02331388096756524,0,0
864,0.02331313262678515,0.02331313262678515,0,0
865,0.023312380673851628,0.023312380673851628,0,0
866,0.023311625091632652,0.023311625091632652,0,0
867,0.02331086586301563,0.02331086586301563,0,0
868,0.023310102970911396,0.023310102970911396,0,0
869,0.023309336398256796,0.023309336398256796,0,0
870,0.023308566128017655,0.023308566128017655,0,0
