epoca,loss_total,loss_dados,loss_fisica,loss_contorno
1510,0.012541730231021089,0.012541730231021089,0,0
1511,0.012539998371964935,0.012539998371964935,0,0
1512,0.012538264407699918,0.012538264407699918,0,0
1513,0.012536528388809422,0.012536528388809422,0,0
1514,0.012534790371119724,0.012534790371119724,0,0
1515,0.012533050415698856,0.012533050415698856,0,0
1516,0.012531308588842325,0.012531308588842325,0,0
1517,0.01252956496204705,0.01252956496204705,0,0
1518,0.012527819611971256,0.012527819611971256,0,0
1519,0.012526072620382168,0.012526072620382168,0,0
1520,0.012524324074089006,0.012524324074089006,0,0
1521,0.012522574064862747,0.012522574064862747,0,0
1522,0.012520822689342202,0.012520822689342202,0,0
1523,0.012519070048925345,0.012519070048925345,0,0
1524,0.01251731624964745,0.01251731624964745,0,0
1525,0.012515561402045175,0.012515561402045175,0,0
1526,0.012513805621006482,0.012513805621006482,0,0
1527,0.012512049025607987,0.012512049025607987,0,0
1528,0.012510291738938062,0.012510291738938062,0,0
1529,0.01250853388790822,0.01250853388790822,0,0
1530,0.012506775603051213,0.012506775603051213,0,0
1531,0.01250501701830824,0.01250501701830824,0,0
1532,0.012503258270804446,0.012503258270804446,0,0
1533,0.01250149950061422,0.01250149950061422,0,0
1534,0.012499740850516429,0.012499740850516429,0,0
1535,0.01249798246574137,0.01249798246574137,0,0
1536,0.012496224493709147,0.012496224493709147,0,0
1537,0.012494467083761174,0.012494467083761174,0,0
1538,0.012492710386885358,0.012492710386885358,0,0
1539,0.012490954555436945,0.012490954555436945,0,0
1540,0.012489199742853951,0.012489199742853951,0,0
1541,0.0124874461033711,0.0124874461033711,0,0
1542,0.012485693791730885,0.012485693791730885,0,0
1543,0.012483942962894266,0.012483942962894266,0,0
1544,0.012482193771751844,0.012482193771751844,0,0
1545,0.01248044637283622,0.01248044637283622,0,0
1546,0.012478700920037005,0.012478700920037005,0,0
1547,0.0124769575663199,0.0124769575663199,0,0
1548,0.012475216463449729,0.012475216463449729,0,0
1549,0.012473477761719982,0.012473477761719982,0,0
1550,0.012471741609688588,0.012471741609688588,0,0
1551,0.012470008153921595,0.012470008153921595,0,0
1552,0.012468277538745109,0.012468277538745109,0,0
1553,0.012466549906007084,0.012466549906007084,0,0
1554,0.012464825394848583,0.012464825394848583,0,0
1555,0.012463104141486677,0.012463104141486677,0,0
1556,0.012461386279007896,0.012461386279007896,0,0
1557,0.012459671937174548,0.012459671937174548,0,0
1558,0.012457961242242983,0.012457961242242983,0,0
1559,0.012456254316795187,0.012456254316795187,0,0
1560,0.012454551279583396,0.012454551279583396,0,0
1561,0.012452852245388214,0.012452852245388214,0,0
1562,0.012451157324891018,0.012451157324891018,0,0
1563,0.01244946662455959,0.01244946662455959,0,0
1564,0.01244778024654814,0.01244778024654814,0,0
1565,0.01244609828861126,0.01244609828861126,0,0
1566,0.01244442084403156,0.01244442084403156,0,0
1567,0.012442748001561308,0.012442748001561308,0,0
1568,0.01244107984537767,0.01244107984537767,0,0
1569,0.012439416455051183,0.012439416455051183,0,0
1570,0.01243775790552714,0.01243775790552714,0,0
1571,0.012436104267120556,0.012436104267120556,0,0
1572,0.012434455605522242,0.012434455605522242,0,0
1573,0.012432811981818009,0.012432811981818009,0,0
1574,0.012431173452518585,0.012431173452518585,0,0
1575,0.012429540069601105,0.012429540069601105,0,0
1576,0.012427911880560678,0.012427911880560678,0,0
1577,0.012426288928472315,0.012426288928472315,0,0
1578,0.012424671252062112,0.012424671252062112,0,0
1579,0.012423058885787161,0.012423058885787161,0,0
1580,0.012421451859923995,0.012421451859923995,0,0
1581,0.012419850200664688,0.012419850200664688,0,0
1582,0.012418253930219694,0.012418253930219694,0,0
1583,0.01241666306692742,0.01241666306692742,0,0
1584,0.012415077625369541,0.012415077625369541,0,0
1585,0.012413497616491636,0.012413497616491636,0,0
1586,0.012411923047728177,0.012411923047728177,0,0
1587,0.012410353923131669,0.012410353923131669,0,0
1588,0.012408790243505306,0.012408790243505306,0,0
1589,0.012407232006538213,0.012407232006538213,0,0
1590,0.012405679206943155,0.012405679206943155,0,0
1591,0.012404131836595408,0.012404131836595408,0,0
1592,0.012402589884673632,0.012402589884673632,0,0
1593,0.01240105333780069,0.01240105333780069,0,0
1594,0.01239952218018451,0.01239952218018451,0,0
1595,0.012397996393759244,0.012397996393759244,0,0
1596,0.012396475958325168,0.012396475958325168,0,0
1597,0.012394960851687013,0.012394960851687013,0,0
1598,0.012393451049791265,0.012393451049791265,0,0
1599,0.012391946526861304,0.012391946526861304,0,0
1600,0.012390447255529714,0.012390447255529714,0,0
1601,0.012388953206968442,0.012388953206968442,0,0
1602,0.012387464351015497,0.012387464351015497,0,0
1603,0.012385980656298845,0.012385980656298845,0,0
1604,0.012384502090356228,0.012384502090356228,0,0
1605,0.012383028619751919,0.012383028619751919,0,0
1606,0.012381560210188715,0.012381560210188715,0,0
1607,0.012380096826616786,0.012380096826616786,0,0
