data,periodo,vazao,geracao_real_mwmed,pinn_fisica_1d_mwmed,mlp_1d_mwmed,mlp_hidrologico_mwmed,pinn_hidrologica_mwmed,rf_hidrologica_mwmed,mlp_multivariado_mwmed,rf_multivariada_mwmed,pinn_multivariada_mwmed,media_treino_mwmed,media_mensal_treino_mwmed,linear_plato_mwmed,interpolacao_quadratica_mwmed,persistencia_dia_anterior_mwmed,persistencia_residual_mlp_mwmed,residuo_pinn_multivariada_mwmed
2019-04-24,treino,5668.8701171875,9687.978583333334,8860.891517898963,9097.83973552857,8955.735435752797,9023.07542507413,9155.332711736235,9066.550813061174,9315.377757341854,9210.823548459584,9597.586470539107,9167.96250505578,9160.413254579566,7471.477760753545,8917.540208333334,8922.762852496428,-477.1550348737492
2019-04-25,treino,5492.2900390625,9668.352833333332,8675.786589036088,8880.356528272408,8553.420471966303,8737.386899657491,8725.250667052678,8669.260932550373,8736.799205967553,8965.899264103875,9597.586470539107,9167.96250505578,9056.912055136376,7420.1378340786,9687.978583333334,9689.872318496646,-702.4535692294576
2019-04-26,treino,6327.39990234375,8898.963875,9548.2816950236,9933.839609342209,9885.924655268149,9494.789179786123,9386.06133662923,10130.73222854498,9444.632950682313,9757.46571558157,9597.586470539107,9167.96250505578,9546.40596313692,7663.786697993436,9668.352833333332,9738.504991797612,858.5018405815699
2019-04-27,treino,6531.89501953125,8434.743833333332,9759.840429252356,10183.752597582734,10441.228404152855,10022.580353374156,10464.01105689651,10660.829467828426,10385.93921884002,10074.952688556106,9597.586470539107,9167.96250505578,9666.269370911601,7723.775828088863,8898.963875,8918.209338877867,1640.2088552227742
2019-04-28,treino,5695.72509765625,7786.03975,8889.034620429706,9131.446004397005,9244.231419560192,9159.34973602942,9124.177672411444,9272.620541746832,9182.114998365418,9187.00827536442,9597.586470539107,9167.96250505578,9176.1541168504,7479.294120861915,8434.743833333332,8378.747848663463,1400.9685253644202
2019-04-29,treino,6166.23486328125,8449.592666666666,9380.784583779752,9730.574063264152,9607.835263279532,9248.25842800903,9235.534658282064,9756.676388789627,9362.1824243741,9473.259830008114,9597.586470539107,9167.96250505578,9451.94018291754,7616.599005736662,7786.03975,7824.838372084533,1023.667163341448
2019-04-30,treino,6416.39013671875,8069.818,9640.488170979637,10043.965361619381,10103.436963062011,9628.677871851207,9445.02110948924,10238.8113438912,9569.216418540174,9763.182735609622,9597.586470539107,9167.96250505578,9598.566977529626,7689.876418095749,8449.592666666666,8467.728555261052,1693.3647356096217
2019-05-01,treino,5926.56494140625,7833.127083333334,9130.692671068464,9424.217755664533,9864.10749047078,9683.848740591719,9403.251945477132,9952.804299841708,9328.27590962121,9839.576003815575,9597.586470539107,8807.486296034946,9311.45930507492,7546.573239042614,8069.818,8049.604327433702,2006.4489204822412
2019-05-02,treino,6305.594970703125,8189.261125,9525.657019801212,9906.590740585289,10178.76315268411,9935.179184993352,9673.242762431142,10320.347161560698,9511.980214908112,10179.92541596928,9597.586470539107,8807.486296034946,9533.625152285858,7657.397743381776,7833.127083333334,7866.980721693273,1990.6642909692791
2019-05-03,treino,7147.76513671875,8681.898,10389.278980309708,10836.504340110556,11031.604583470064,10874.45175297618,10552.423990994723,11139.554941090068,10475.25721352877,11045.559610929453,9597.586470539107,8807.486296034946,10027.257408220095,7905.218302397967,8189.261125,8242.797438843118,2363.6616109294537
2019-05-04,treino,6430.64501953125,8814.718708333334,9655.238319360975,10061.424867923444,10479.323048525144,10251.613285768834,10000.598022212107,10470.439806304701,9967.57859516333,10263.985941788163,9597.586470539107,8807.486296034946,9606.922379139378,7694.057853701802,8681.898,8640.005555360089,1449.2672334548297
2019-05-05,treino,5590.72509765625,8087.28775,8778.98041349366,9000.794937951083,9411.197512197366,9197.930613323515,8796.16353101749,9363.547757602424,8627.282751242838,9367.660251950574,9597.586470539107,8807.486296034946,9114.609088345875,7448.745612815155,8814.718708333334,8767.685274474392,1280.3725019505737
2019-05-06,treino,5408.18505859375,8979.791666666666,8587.628637217329,8779.264451861927,8885.25960023177,8844.981199814914,8540.200430015164,8871.92826882839,8606.896617276785,9113.406261097436,9597.586470539107,8807.486296034946,9007.614498752357,7395.718312480345,8087.28775,8086.929275690748,133.61459443077
2019-05-07,treino,5501.875,9450.139208333332,8685.834727613263,8891.987453770325,8940.70889787496,8918.073901911463,8770.745121281554,8953.253777092852,8811.600953842768,9182.992324779188,9597.586470539107,8807.486296034946,9062.530214127932,7422.922164911171,8979.791666666666,8997.902408288064,-267.14688355414364
2019-05-08,treino,6150.77490234375,9364.082,9364.685766856099,9710.894623803955,9804.717630497784,9592.118138496306,9285.058090535089,9861.253651530564,9246.219161409084,9849.217671583232,9597.586470539107,8807.486296034946,9442.878433045375,7612.076657775056,9450.139208333332,9499.910726532064,485.13567158323167
2019-05-09,treino,5984.48486328125,8474.112916666667,9191.223786588025,9498.32221419401,9760.643451480519,9494.307040570638,9274.736892145811,9754.283541740297,9247.797709120565,9706.012827386967,9597.586470539107,8807.486296034946,9345.408669291844,7563.479884145848,9364.082,9358.921378399442,1231.8999107202999
2019-05-10,treino,5970.10009765625,8022.411041666666,9176.195370001013,9479.90962196275,9690.953202133383,9441.959247967217,9037.666227514055,9690.736201214717,9081.291736326471,9672.028389756666,9597.586470539107,8807.486296034946,9336.97713776402,7559.280054545554,8474.112916666667,8479.223451925895,1649.6173480899997
2019-05-11,treino,6140.76513671875,7289.114708333333,9354.259638876141,9698.141124957638,9905.425872909436,9635.723117310104,9200.604137333383,9925.298547137154,9223.875345702847,9865.383982586181,9597.586470539107,8807.486296034946,9437.011277705238,7609.1489923377185,8022.411041666666,8039.178315530041,2576.269274252849
2019-05-12,treino,5447.75,6915.537958333333,8629.097046870567,8826.600200862806,9129.336794302639,8974.602702302134,8454.656995342972,9075.51378834452,8381.252409365545,9194.345497244896,9597.586470539107,8807.486296034946,9030.805217291669,7407.203119212971,7289.114708333333,7252.549785119607,2278.807538911563
2019-05-13,treino,5354.43505859375,7853.343791666666,8531.306191034397,8715.613439099281,8790.623897230053,8807.317429066705,8553.886239983609,8804.780455483167,8631.87384923262,9103.402822786462,9597.586470539107,8807.486296034946,8976.109305589325,7380.123603122112,6915.537958333333,6923.883345754277,1250.0590311197957
2019-05-14,treino,5664.33984375,8627.693208333332,8856.143570658274,9092.18276781565,9201.576620719137,9132.175444096354,9171.875321639243,9281.537722417832,9004.345505779173,9433.885657361272,9597.586470539107,8807.486296034946,9157.75786593343,7470.1594061296655,7853.343791666666,7887.992723276186,806.1924490279398
2019-05-15,treino,5534.125,8734.931958333333,8719.643972281745,8931.278506463092,9113.169526637786,9017.653400514522,8880.063873945683,9127.681027712486,8809.914070948631,9291.492375041962,9597.586470539107,8807.486296034946,9081.43333002575,7432.292523268239,8627.693208333332,8631.401589736937,556.5604167086294
2019-05-16,treino,5217.81494140625,8160.593208333333,8388.255969826849,8557.430309557822,8570.043431750415,8616.146988088698,8272.413918748425,8531.367025238767,8295.346268496638,8880.900909580021,9597.586470539107,8807.486296034946,8896.030362669357,7340.525365752781,8734.931958333333,8725.453277328374,720.3077012466883
2019-05-17,treino,5169.205078125,8037.840916666667,8337.409446935248,8502.452149775254,8349.251898592942,8530.25996959071,8090.439059155696,8343.927109176784,8083.708623041648,8770.98297496479,9597.586470539107,8807.486296034946,8867.538025324158,7326.4500100905725,8160.593208333333,8169.821643801299,733.1420582981236
2019-05-18,treino,5186.9150390625,7139.618166666667,8355.930606158852,8522.401137489738,8317.03498412937,8524.98976948309,8084.335650623354,8321.217563042424,8134.259312124376,8745.101877006939,9597.586470539107,8807.486296034946,8877.918597235706,7331.577224019279,8037.840916666667,8050.512631004438,1605.4837103402715
2019-05-19,treino,5173.26513671875,6419.825833333333,8341.655087268275,8507.017256451198,8285.850065528606,8498.692930636731,8080.564189811033,8288.656720558898,8092.079613075575,8715.445271671253,9597.586470539107,8807.486296034946,8869.917800770658,7327.625353308281,7139.618166666667,7149.61070194286,2295.6194383379197
2019-05-20,treino,5214.43505859375,7033.840416666667,8384.719567794382,8553.585042746688,8315.308948642427,8528.05430660641,8093.8577807184165,8324.213866145266,8128.1057696621265,8736.729837148188,9597.586470539107,8807.486296034946,8894.049267583287,7339.546460327079,6419.825833333333,6432.849424436337,1702.8894204815215
2019-05-21,treino,5145.9150390625,8254.429083333334,8313.059454605545,8476.360219019003,8212.950617077418,8441.176370160054,8134.668927318957,8217.305911146634,8135.93507038826,8651.804535783542,9597.586470539107,8807.486296034946,8853.88672896251,7319.708772450274,7033.840416666667,7038.943945067011,397.3754524502074
2019-05-22,treino,5171.75,8707.507458333333,8340.070667638322,8505.313070149756,8208.66233815718,8463.659802371152,8165.977094120808,8226.046669425878,8224.462227785103,8661.372065001484,9597.586470539107,8807.486296034946,8869.02971379405,7327.186731634517,8254.429083333334,8265.8611800182,-46.13539333184963
2019-05-23,treino,5173.125,9155.262125,8341.508541132944,8506.859605586698,8241.144356849647,8475.766595139798,8122.661427362866,8251.339819628478,8163.41379101969,8681.270539802172,9597.586470539107,8807.486296034946,8869.835660595896,7327.584784394931,8707.507458333333,8717.62185290135,-473.9915851978276
2019-05-24,treino,5120.375,7905.553708333333,8286.366489442498,8447.934939024695,8201.338916452367,8441.559701465058,8091.647523352762,8204.762146889396,8055.612212850621,8656.052233430304,9597.586470539107,8807.486296034946,8838.916610561479,7312.318192758306,9155.262125,9162.748242135365,750.4985250969712
2019-05-25,treino,5171.7900390625,7141.208541666667,8340.11253715602,8505.358096235203,8284.009653542196,8515.619810653841,8074.900835638687,8294.028384719448,8081.1637890659385,8732.665679233098,9597.586470539107,8807.486296034946,8869.053182415411,7327.1983225774575,7905.553708333333,7921.040661100401,1591.457137566431
2019-05-26,treino,4999.080078125,6309.074041666667,8159.748237375074,8315.639551784669,8062.674935593595,8338.376363988004,8070.989485059785,8056.000469903098,8068.377733339832,8567.901218250641,9597.586470539107,8807.486296034946,8767.820425568607,7277.246140644775,7141.208541666667,7142.0519484301285,2258.8271765839745
2019-05-27,treino,4893.72509765625,7356.213208333334,8050.006348144008,8204.37172150615,7845.899699733235,8239.585516920444,8071.261139089877,7864.854469578606,8092.404634803634,8451.743039434052,9597.586470539107,8807.486296034946,8706.06732770153,7246.819725575822,6309.074041666667,6315.969376620027,1095.5298311007182
2019-05-28,treino,4967.64013671875,7911.261291666667,8126.97425388199,8282.080751436479,7927.0408164173405,8333.297086844233,8036.335759412173,7964.004659569618,8051.252511651249,8539.6018063316,9597.586470539107,8807.486296034946,8749.39211994929,7268.162749382573,7356.213208333334,7376.367962200679,628.3405146649338
2019-05-29,treino,5136.81005859375,7837.576708333334,8303.542298082106,8466.204119354608,8241.018357686524,8524.341000430788,8336.325375889766,8273.197956024958,8372.886393593679,8768.54353726433,9597.586470539107,8807.486296034946,8848.549907224582,7317.073813676553,7911.261291666667,7938.346545985838,930.9668289309957
2019-05-30,treino,5196.2099609375,8063.868166666667,8365.65299987208,8532.908494019122,8425.860470406657,8605.166160392326,8421.628668716136,8447.757683377687,8569.457568321723,8892.713558304757,9597.586470539107,8807.486296034946,8883.366751823747,7334.268583779086,7837.576708333334,7857.654066986749,828.8453916380895
2019-05-31,treino,5240.4951171875,8168.172958333334,8411.990059930402,8583.319945415344,8534.097185999322,8671.153354074495,8513.091415723931,8569.376395363432,8605.18680278497,8987.36713119665,9597.586470539107,8807.486296034946,8909.324191859307,7347.09506495486,8063.868166666667,8083.91050988172,819.1941728633165
2019-06-01,treino,6059.3349609375,6541.474458333333,9269.36648797891,9594.131238374612,10104.562574268755,9905.875826198619,9010.880535650434,10196.032187880068,8988.497703349125,10118.549069505196,9597.586470539107,8615.742622048614,9389.281539709184,7585.343648854314,8168.172958333334,8234.458387172108,3577.0746111718627
2019-06-02,treino,5430.9150390625,6302.337166666667,8611.451320072421,8806.409876327565,9508.287415872514,9520.785911659512,8457.435846382468,9653.457133966951,8316.010535123027,9437.51185013715,9597.586470539107,8615.742622048614,9020.937520617657,7402.315723844397,6541.474458333333,6518.336545821754,3135.1746834704836
2019-06-03,treino,5317.93994140625,8129.783083333333,8493.076056232036,8672.842040931922,9384.435002582617,9304.519115389428,8417.680452466251,9554.920835225535,8411.96212968864,9464.44403239596,9597.586470539107,8615.742622048614,8954.717943421889,7369.540179447971,6302.337166666667,6317.019242058364,1334.6609490626279
2019-06-04,treino,5606.98486328125,8449.459083333333,8796.025402606636,9020.889809133696,9684.80841673764,9542.61032460099,8823.346603696133,9833.607071720638,8729.484996516689,9741.4875814855,9597.586470539107,8615.742622048614,9124.13963823985,7453.47398455284,8129.783083333333,8168.28570052536,1292.0284981521672
2019-06-05,treino,5303.4951171875,7071.458625,8477.947602289414,8656.015273053456,9342.189906239193,9270.190133144233,8479.02449235743,9502.3921516955,8444.262799409518,9362.79105158277,9597.586470539107,8615.742622048614,8946.251208962023,7365.35237330796,8449.459083333333,8449.026656607544,2291.3324265827696
2019-06-06,treino,5158.31494140625,7053.889875,8326.022698797264,8490.231661765847,9159.76229178991,9020.265712154423,8340.342708603766,9331.517805729853,8272.343024064889,9238.674765505037,9597.586470539107,8615.742622048614,8861.15484651679,7323.29768274849,7071.458625,7083.107557978837,2184.784890505037
2019-06-07,treino,5324.6650390625,7243.263,8500.12005802115,8680.69600943439,9322.082613123297,9121.217866490999,8495.012157122706,9482.319085245581,8527.32731004994,9387.645829470895,9597.586470539107,8615.742622048614,8958.659813202361,7371.490120923974,7053.889875,7084.851781298776,2144.3828294708956
2019-06-08,treino,5173.81494140625,6772.218250000001,8342.230040983148,8507.635831730855,9130.041719650166,8955.123421588396,8326.659195571641,9283.285389430943,8357.230540757431,9161.893081139599,9597.586470539107,8615.742622048614,8870.240065010315,7327.7845197317565,7243.263,7251.882741600765,2389.6748311395977
2019-06-09,treino,5061.27001953125,6822.1781666666675,8224.634374276404,8382.90991730116,8948.814897475328,8722.765273388306,8361.724525643098,9089.001093884799,8290.719060213802,8978.457436130782,9597.586470539107,8615.742622048614,8804.272632392822,7295.222528157243,6772.218250000001,6782.57896138494,2156.279269464115
2019-06-10,treino,5110.125,8206.730791666667,8275.656685771111,8436.582353317768,8941.407509797968,8677.143275417468,8388.030244856101,9060.087410556689,8386.664748157124,8952.087640131731,9597.586470539107,8615.742622048614,8832.90864349318,7309.352689832058,6822.1781666666675,6841.614566544613,745.3568484650641
2019-06-11,treino,5162.35009765625,8153.21275,8330.241665896843,8494.755621190452,8939.38605874927,8669.714369456888,8186.118346400812,9032.801324827307,8155.970345991713,8919.87249244062,9597.586470539107,8615.742622048614,8863.520025625614,7324.465681951362,8206.730791666667,8224.034330114395,766.65974244062
2019-06-12,treino,5289.0849609375,8324.635791666666,8462.857378911925,8639.287448289357,9029.213704738184,8760.962614982509,8276.559270652795,9101.765813882712,8295.200363998894,8991.282975853872,9597.586470539107,8615.742622048614,8937.804794893824,7361.175256248571,8153.21275,8173.318182069028,666.6471841872062
2019-06-13,treino,5200.85498046875,8573.219833333334,8370.512074614518,8538.169001620685,8893.501769842176,8629.062703924224,8247.987924735411,8952.438499531358,8211.154269315577,8835.393970287952,9597.586470539107,8615.742622048614,8886.08939810427,7335.613656134768,8324.635791666666,8329.195281336148,262.174136954618
2019-06-14,treino,5120.7900390625,8400.0775,8286.800182351944,8448.395292549661,8727.653498813817,8455.927980111781,8222.174588976593,8768.551016862017,8274.141199381502,8679.095547345769,9597.586470539107,8615.742622048614,8839.159882856069,7312.438277557851,8573.219833333334,8577.52342611861,279.01804734576945
2019-06-15,treino,5233.330078125,8572.584083333333,8404.491404881683,8575.124744007464,8782.750138522533,8520.436270340822,8362.459343333197,8809.578755509985,8403.983187354188,8750.303639774975,9597.586470539107,8615.742622048614,8905.124453446568,7345.019418722737,8400.0775,8416.075868416709,177.71955644164154
2019-06-16,treino,5140.14990234375,7732.022916666666,8307.033187211047,8469.926633972722,8637.649824939566,8372.472216501224,8246.7689472043,8653.310031562889,8229.535104784381,8594.727016282717,9597.586470539107,8615.742622048614,8850.507533689291,7318.04032662273,8572.584083333333,8573.822894611822,862.7040996160513
2019-06-17,treino,5121.2099609375,9156.509541666666,8287.238980332386,8448.861114951802,8551.216862048672,8297.321930109634,8245.338625017286,8557.571415634016,8262.48931636752,8529.569128932859,9597.586470539107,8615.742622048614,8839.406017177655,7312.559775657917,7732.022916666666,7737.818327914622,-626.9404127338075
2019-06-18,treino,5154.73486328125,8542.129833333334,8322.279739312491,8486.221988755282,8510.153317025417,8272.863694295547,8249.764494861036,8505.619373558806,8228.533838005285,8508.629756482609,9597.586470539107,8615.742622048614,8859.056408323919,7322.261450375418,9156.509541666666,9164.737838283956,-33.500076850725236
2019-06-19,treino,5400.875,8829.321458333334,8579.9677080739,8770.562835815916,8695.34446614298,8490.166218148079,8355.916849613874,8676.226554291088,8395.334214397793,8726.076443246657,9597.586470539107,8615.742622048614,9003.329758137861,7393.596893930397,8542.129833333334,8562.381370127936,-103.24501508667709
2019-06-20,treino,5219.6298828125,8046.014,8390.155018385207,8559.496539359014,8493.594241101251,8248.905584860919,8312.618825316666,8474.048431152365,8265.646085253142,8487.650810542726,9597.586470539107,8615.742622048614,8897.094178103467,7341.05103631638,8829.321458333334,8820.420492567675,441.63681054272547
2019-06-21,treino,5042.8349609375,7286.960166666667,8205.392453425193,8362.845764216101,8240.618585851644,8010.320805879412,7971.417468077728,8218.166491195389,8008.285413381751,8263.321408330776,9597.586470539107,8615.742622048614,8793.467049472489,7289.8925222458565,8046.014,8038.0594995472775,976.361241664109
2019-06-22,treino,5080.7900390625,7049.122166666667,8245.015412981564,8404.267757332707,8210.2306441271,8027.463209716796,7953.722007529209,8187.195899281891,7923.648443073953,8277.805928286243,9597.586470539107,8615.742622048614,8815.714157711487,7300.867358817668,7286.960166666667,7293.546859344461,1228.6837616195762
2019-06-23,treino,5171.5849609375,7105.592708333334,8339.898083768509,8505.127479870727,8256.075036747421,8088.069591805955,7925.466879198746,8229.334226958266,7891.541859326035,8344.270951615052,9597.586470539107,8615.742622048614,8868.932977281613,7327.138954385078,7049.122166666667,7058.217549881409,1238.678243281718
2019-06-24,treino,5097.6201171875,7824.744624999999,8262.593177943108,8422.775393603544,8157.128613417544,7970.093991855077,7916.690428631951,8128.371386487837,7935.261606037912,8237.697318741575,9597.586470539107,8615.742622048614,8825.578992358502,7305.735246927325,7105.592708333334,7103.158541859093,412.9526937415758
2019-06-25,treino,5035.23486328125,8936.069083333334,8197.461547597642,8354.604228083992,8021.46740182169,7859.64142863063,8009.660996481868,7992.199023217738,7977.942206604167,8130.96742823981,9597.586470539107,8615.742622048614,8789.01230445448,7287.695460262521,7824.744624999999,7822.972829233089,-805.1016550935237
2019-06-26,treino,5199.544921875,8694.388041666667,8369.141616153309,8536.684707694634,8133.326463645017,8020.22506536922,8137.626041416383,8103.406348858838,8116.259579083549,8287.945485777054,9597.586470539107,8615.742622048614,8885.321516261462,7335.234291799062,8936.069083333334,8948.787678785293,-406.4425558896128
2019-06-27,treino,5336.52490234375,8537.129541666667,8512.543237958613,8694.577263594603,8237.352302372266,8116.801725950379,8283.937573522546,8201.35755117599,8244.932685356147,8406.367632354571,9597.586470539107,8615.742622048614,8965.611390570974,7374.9292255653945,8694.388041666667,8703.566847387061,-130.76190931209567
2019-06-28,treino,5540.7548828125,8763.512166666667,8726.594475234147,8939.385236204242,8311.969103141364,8229.491758368673,8439.918486451226,8266.282816696748,8466.504551179143,8553.477988468858,9597.586470539107,8615.742622048614,9085.319390279816,7434.219256223284,8537.129541666667,8548.171374015845,-210.03417819780952
2019-06-29,treino,5240.3798828125,8439.415125,8411.869455292011,8583.188024764206,8043.063839811397,7859.651960955238,8356.036006629249,8009.378350496232,8270.565852412828,8206.929057893354,9597.586470539107,8615.742622048614,8909.25664802222,7347.061681364257,8763.512166666667,8741.364945191875,-232.48606710664535
2019-06-30,treino,5117.66015625,8169.681541666666,8283.52969565657,8444.924968984695,7909.67897956108,7776.5578961025985,8042.845197506299,7879.857477273828,8058.860731315292,8094.927666131099,9597.586470539107,8615.742622048614,8837.325323552153,7311.532709935604,8439.415125,8430.8535049244,-74.7538755355672
2019-07-01,treino,5082.4599609375,8654.828875000001,8246.759305088459,8406.100285711402,9053.705304527579,8939.344458722868,8428.860506889772,9044.810084630535,8387.764219861354,9101.427390854362,9597.586470539107,8682.313290490589,8816.692970943841,7301.350323827241,8169.681541666666,8164.0008451022,446.5985158543608
2019-07-02,treino,5102.64501953125,8701.031916666667,8267.842243837918,8428.317821992487,9098.725014557702,8986.484819834022,8420.189775765764,9087.373192334453,8401.686931394896,9147.227684004069,9597.586470539107,8682.313290490589,8828.524304339251,7307.188805202748,8654.828875000001,8653.482794569036,446.1957673374018
2019-07-03,treino,5827.169921875,9254.431541666669,9026.708056567915,9297.468654434266,9452.838901114417,9618.212919708536,9696.227237671726,9452.805820235906,9643.650709810423,9783.907066251526,9597.586470539107,8682.313290490589,9253.19959735817,7517.584142605507,8701.031916666667,8745.163129000586,529.4755245848573
2019-07-04,treino,5534.4150390625,8768.314791666666,8719.948037452614,8931.632947239823,9038.833661058452,9099.302076767053,9190.351492884973,9101.678744789602,9203.783881416595,9299.953741325728,9597.586470539107,8682.313290490589,9081.603334429265,7432.376809691292,9254.431541666669,9222.828410481548,531.6389496590618
2019-07-05,treino,5316.22509765625,8487.814791666666,8491.279957014347,8670.841362774989,8934.031157434474,8935.233656474731,8791.207683194953,8971.928608061022,8965.2792015061,9122.93019885875,9597.586470539107,8682.313290490589,8953.71279954118,7369.042982868326,8768.314791666666,8744.649414791329,635.1154071920846
2019-07-06,treino,5254.58984375,7601.054499999999,8426.742789875792,8599.484707089701,9169.21884403508,9130.93757215883,8458.287526772818,9180.136988210357,8477.09787995623,9283.292696969278,9597.586470539107,8682.313290490589,8917.585718983617,7351.178638169397,8487.814791666666,8478.378029789423,1682.2381969692788
2019-07-07,treino,5242.39501953125,7178.803541666667,8413.978525578095,8585.495516042545,9242.783871082329,9192.6800885882,8353.118593713461,9246.814690290314,8337.756952911921,9338.057495271361,9597.586470539107,8682.313290490589,8910.437806563134,7347.645475708723,7601.054499999999,7596.063118253447,2159.2539536046943
2019-07-08,treino,5050.85009765625,7748.740875,8213.75762931502,8371.556461004011,9164.159327284655,9042.85969022856,8326.887899798996,9160.265535286875,8274.158917824552,9182.99371572565,9597.586470539107,8682.313290490589,8798.165066785092,7292.209757237295,7178.803541666667,7161.905839195854,1434.2528407256495
2019-07-09,treino,5276,7590.870208333334,8449.156650572157,8624.149034903672,9363.747384828377,9301.68217216973,8437.486185898799,9351.880856417538,8476.863562310631,9449.638084967373,9597.586470539107,8682.313290490589,8930.135134952117,7357.382829925789,7748.740875,7762.510587712477,1858.7678766340396
2019-07-10,treino,5247.85009765625,7855.333750000001,8419.688121349836,8591.747933378916,9352.833025331878,9301.879690475827,8240.183782812124,9356.122984957048,8277.166691415603,9433.527663029196,9597.586470539107,8682.313290490589,8913.635263122158,7349.225899396151,7590.870208333334,7585.212724367481,1578.1939130291948
2019-07-11,treino,5276.43505859375,7917.838625,8449.612154809554,8624.651583013032,9365.813302633167,9323.001681000063,8307.555335708026,9367.746232810412,8381.943141537973,9457.259008976878,9597.586470539107,8682.313290490589,8930.39014155739,7357.508914912708,7855.333750000001,7853.772516371557,1539.420383976878
2019-07-12,treino,5198.4599609375,7730.596416666667,8368.006650492682,8535.45583315667,9306.629053450568,9238.808651508683,8244.428191372794,9309.144134806353,8278.171417274698,9371.890508740742,9597.586470539107,8682.313290490589,8884.68557386313,7334.920114813331,7917.838625,7908.70117246432,1641.2940920740748
2019-07-13,treino,5243.85498046875,7261.003583333334,8415.506570467693,8587.16802458885,9391.580640121218,9331.353432541058,8233.013641381654,9388.545752729693,8279.968711161975,9464.11039467356,9597.586470539107,8682.313290490589,8911.293552634696,7348.068440872024,7730.596416666667,7730.974798322557,2203.106811340226
2019-07-14,treino,5429.64990234375,7581.442541666666,8610.125301645554,8804.895489972158,9579.949720256955,9585.963670056162,8785.447521390715,9580.687773214511,8731.252691768681,9707.932963556217,9597.586470539107,8682.313290490589,9020.195969423205,7401.948474307102,7261.003583333334,7270.713436816787,2126.490421889551
2019-07-15,treino,5116.919921875,8403.480125,8282.756230702531,8444.104651373711,9431.502962546989,9343.614952436059,8487.212787385248,9440.748977540745,8504.292234201646,9443.24716938358,9597.586470539107,8682.313290490589,8836.891440259682,7311.318542645613,7581.442541666666,7555.8659649166675,1039.7670443835796
2019-07-16,treino,5065.14501953125,8705.937541666666,8228.679760479657,8387.140523182272,9476.883675881929,9341.1496205089,8567.384777976891,9461.955905114595,8482.724020403286,9463.773549968442,9597.586470539107,8682.313290490589,8806.543937016204,7296.34301383855,8403.480125,8399.412539919223,757.836008301776
2019-07-17,treino,4996.81005859375,9261.809125,8157.381222467166,8313.206432900986,9391.07519736596,9224.664365662135,8504.377145741306,9369.990491004866,8430.091785434364,9356.257615855095,9597.586470539107,8682.313290490589,8766.489869218545,7276.59020204779,8705.937541666666,8700.96075835057,94.44849085509486
2019-07-18,treino,5029.51513671875,9021.813,8191.493577907178,8348.413390997997,9342.700725897459,9178.929672201935,8365.225751255311,9318.130757672589,8351.588468433505,9322.165115038528,9597.586470539107,8682.313290490589,8785.659726032316,7286.042099266644,9261.809125,9263.995338042994,300.3521150385277
2019-07-19,treino,5081.23486328125,8510.589291666667,8245.479936242698,8404.755812913596,9179.926997304608,9048.232259262111,8403.179066987685,9161.987343701618,8393.146496967674,9203.558972542993,9597.586470539107,8682.313290490589,8815.974888370749,7300.996007432581,9021.813,9023.725017648063,692.9696808763256
2019-07-20,treino,5140.875,8290.868166666667,8307.791100203933,8470.735254895186,9072.412110952944,8977.712256976225,8430.141018097136,9063.72546395571,8397.938708601087,9143.51454644092,9597.586470539107,8682.313290490589,8850.932544698077,7318.250166194441,8510.589291666667,8511.660979192342,852.6463797742526
2019-07-21,treino,5137.6298828125,7775.120041666666,8304.399183209665,8467.1175660899,8867.862266470507,8792.565610795187,8417.74130482358,8869.596806554771,8391.590191011077,8978.202459605942,9597.586470539107,8682.313290490589,8849.030441557075,7317.311058347035,8290.868166666667,8285.944697835981,1203.0824179392757
2019-07-22,treino,5061.2900390625,8770.771875,8224.655273385451,8382.931762255466,8701.32292361225,8607.367518951145,8438.729362352387,8703.429406887248,8409.540178161387,8806.471306407875,9597.586470539107,8682.313290490589,8804.284366703503,7295.228316838297,7775.120041666666,7764.600368796029,35.69943140787473
2019-07-23,treino,5436.35009765625,9091.757958333334,8617.148005185682,8812.920353176061,8830.225395525948,8891.58191293152,8807.194764788186,8845.015053206755,8789.402905235183,9102.741747625498,9597.586470539107,8682.313290490589,9024.123242866002,7403.893492824072,8770.771875,8791.036049764665,10.983789292164147
2019-07-24,treino,5158.2099609375,9660.741333333332,8325.912939394671,8490.11402942449,8561.250677309858,8525.7194071225,8521.09335996255,8598.54370936751,8606.28124438727,8754.373179111783,9597.586470539107,8682.313290490589,8861.093312936395,7323.267296214677,9091.757958333334,9063.55009380157,-906.368154221549
2019-07-25,treino,5205.0400390625,9198.40275,8374.890234368502,8542.914062488244,8531.259196015368,8522.963823661657,8442.021904302908,8552.996183282215,8460.67039363655,8754.842817437675,9597.586470539107,8682.313290490589,8888.542441441845,7336.825592933045,9660.741333333332,9657.223629122902,-443.5599325623243
2019-07-26,treino,5155.1650390625,9220.0185,8322.72947664728,8486.703580885633,8434.250676865033,8414.15430670782,8391.584611693375,8460.161987283267,8406.132907062207,8655.62505894115,9597.586470539107,8682.313290490589,8859.308552902196,7322.3859601232625,9198.40275,9187.511587049985,-564.3934410588499
