data,vazao,ena_bruta,mes_sin,mes_cos,vazao_lag1,geracao_lag1,geracao,vazao_norm,ena_bruta_norm,vazao_lag1_norm,geracao_lag1_norm,geracao_norm
2019-10-23,7409.89501953125,6130.78515625,-0.8660254037844386,0.5000000000000001,7314.969970703125,8546.859,9388.392166666668,0.2864696523955805,0.03524063827320344,0.28126893523424246,0.4187263819557977,0.5093208631867638
2019-10-24,6850.465087890625,6118.0859375,-0.8660254037844386,0.5000000000000001,7409.89501953125,9388.392166666668,9908.392708333333,0.25581981990176217,0.03494005864616652,0.2864696523955805,0.5093208631867638,0.5653010445724997
2019-10-25,6143.419921875,6118.41601563,-0.8660254037844386,0.5000000000000001,6850.465087890625,9908.392708333333,10148.168666666666,0.2170825005731566,0.034947871312690476,0.25581981990176217,0.5653010445724997,0.5911139054522544
2019-10-26,5799.6201171875,6117.68310547,-0.8660254037844386,0.5000000000000001,6143.419921875,10148.168666666666,9113.978458333331,0.19824652875774698,0.03493052395716559,0.2170825005731566,0.5911139054522544,0.47977910709936344
2019-10-27,5330.75,6044.68896484,-0.8660254037844386,0.5000000000000001,5799.6201171875,9113.978458333331,8488.450083333333,0.17255825263886107,0.033202815190321526,0.19824652875774698,0.47977910709936344,0.4124384236027844
2019-10-28,5631.06005859375,6049.82910156,-0.8660254037844386,0.5000000000000001,5330.75,8488.450083333333,9439.202541666667,0.1890115249282317,0.03332447782238039,0.17255825263886107,0.4124384236027844,0.5147908075057844
2019-10-29,5818.9951171875,6000.38623047,-0.8660254037844386,0.5000000000000001,5631.06005859375,9439.202541666667,8203.398958333333,0.19930803882537276,0.032154207426662806,0.1890115249282317,0.5147908075057844,0.3817515061804231
2019-10-30,6578.89013671875,6046.35400391,-0.8660254037844386,0.5000000000000001,5818.9951171875,8203.398958333333,7660.678916666667,0.24094087565484978,0.0332422252384918,0.19930803882537276,0.3817515061804231,0.32332547785976484
2019-10-31,7235.794921875,6067.12207031,-0.8660254037844386,0.5000000000000001,6578.89013671875,7660.678916666667,7908.8795,0.27693112303110345,0.03373378757596157,0.24094087565484978,0.32332547785976484,0.3500452840171056
2019-11-01,6797.60986328125,6106.09179688,-0.5000000000000004,0.8660254037844384,7235.794921875,7908.8795,8730.726833333332,0.25292400813146676,0.03465616761435105,0.27693112303110345,0.3500452840171056,0.43852050491577005
