data,vazao
2020-04-20,5438.7451171875
2020-04-21,5631.7900390625
2020-04-22,5672.8701171875
2020-04-23,6025.330078125
2020-04-24,6040.60986328125
2020-04-25,6963.5
2020-04-26,7226.75
2020-04-27,7108.64990234375
2020-04-28,7242.7900390625
2020-04-29,6680.6650390625
2020-04-30,6135.1298828125
2020-05-01,5459.97509765625
2020-05-02,5330.9150390625
2020-05-03,5392.76513671875
2020-05-04,5350.4951171875
2020-05-05,5299.77001953125
2020-05-06,5275.169921875
2020-05-07,5475.64990234375
2020-05-08,5606.5048828125
2020-05-09,5184.31005859375
2020-05-10,5095.10986328125
2020-05-11,5159.1201171875
2020-05-12,5375.23486328125
2020-05-13,5252.60498046875
2020-05-14,5187.58984375
2020-05-15,5169.68994140625
2020-05-16,5153.43994140625
2020-05-17,5085.48486328125
2020-05-18,5039.64990234375
2020-05-19,5087.5849609375
2020-05-20,4938.85009765625
2020-05-21,5069.27490234375
2020-05-22,5411.66015625
2020-05-23,5271.39501953125
2020-05-24,5273.06005859375
2020-05-25,5208.02490234375
2020-05-26,5312.4951171875
2020-05-27,5403.83984375
2020-05-28,5387.1298828125
2020-05-29,5280.3349609375
2020-05-30,5339.330078125
2020-05-31,5309.22998046875
2020-06-01,5254.625
2020-06-02,5284.27490234375
2020-06-03,5382.7099609375
2020-06-04,5547.31494140625
2020-06-05,5586.18994140625
2020-06-06,5463.0048828125
2020-06-07,5407.31005859375
2020-06-08,5822.56005859375
2020-06-09,6421.75
2020-06-10,5689.89501953125
2020-06-11,5450.98486328125
2020-06-12,5071.0048828125
2020-06-13,4883.89501953125
2020-06-14,4993.5400390625
2020-06-15,4920.68994140625
2020-06-16,4953.58984375
2020-06-17,4957.3349609375
2020-06-18,4911.10009765625
2020-06-19,4913.60009765625
2020-06-20,4998.77490234375
2020-06-21,5011.3798828125
2020-06-22,4970.294921875
2020-06-23,4964.669921875
2020-06-24,5061.25
2020-06-25,5415.93994140625
2020-06-26,5054.39990234375
2020-06-27,3034.5
2020-06-28,5163.06005859375
2020-06-29,5156.0
2020-06-30,5807.81005859375
2020-07-01,6400.0849609375
2020-07-02,5869.02490234375
2020-07-03,5548.75
2020-07-04,5183.85498046875
2020-07-05,5072.56494140625
2020-07-06,5222.169921875
2020-07-07,5016.93994140625
2020-07-08,5056.85009765625
2020-07-09,5055.3349609375
2020-07-10,4962.39990234375
2020-07-11,4965.43994140625
2020-07-12,4932.14990234375
2020-07-13,4860.33984375
2020-07-14,5020.455078125
2020-07-15,5005.89013671875
2020-07-16,5082.31005859375
2020-07-17,5050.89990234375
2020-07-18,5126.10498046875
2020-07-19,4909.39990234375
2020-07-20,4838.47998046875
2020-07-21,5082.60009765625
2020-07-22,5135.06005859375
2020-07-23,5204.06005859375
2020-07-24,5107.06494140625
2020-07-25,5171.41015625
2020-07-26,5056.10986328125
2020-07-27,5116.794921875
2020-07-28,5226.89990234375
2020-07-29,5371.91015625
2020-07-30,5469.7099609375
2020-07-31,5282.2900390625
2020-08-01,5334.18994140625
2020-08-02,5675.3701171875
2020-08-03,5099.875
2020-08-04,5006.60498046875
2020-08-05,5415.81494140625
2020-08-06,5166.72509765625
2020-08-07,5772.39990234375
2020-08-08,5963.080078125
2020-08-09,5194.7548828125
2020-08-10,5496.4599609375
2020-08-11,5554.125
2020-08-12,5859.044921875
2020-08-13,5949.25
2020-08-14,6273.4150390625
2020-08-15,6247.14013671875
2020-08-16,5469.81005859375
2020-08-17,5354.22509765625
2020-08-18,5728.9951171875
2020-08-19,6024.06005859375
2020-08-20,6746.31494140625
2020-08-21,6663.080078125
2020-08-22,6092.64013671875
2020-08-23,5175.73486328125
2020-08-24,5094.10986328125
2020-08-25,5128.68994140625
2020-08-26,5277.81005859375
2020-08-27,5240.4599609375
2020-08-28,5390.68505859375
2020-08-29,5177.93994140625
2020-08-30,5109.419921875
2020-08-31,5000.93994140625
2020-09-01,5287.98486328125
2020-09-02,5285.91015625
2020-09-03,5458.8701171875
2020-09-04,5721.97509765625
2020-09-05,5468.06005859375
2020-09-06,5054.5048828125
2020-09-07,4946.7099609375
2020-09-08,5249.31494140625
2020-09-09,5393.25
2020-09-10,5696.389892578125
2020-09-11,6008.85498046875
2020-09-12,5559.97509765625
2020-09-13,5084.22509765625
2020-09-14,5995.10498046875
2020-09-15,6674.91015625
2020-09-16,6765.48486328125
2020-09-17,7017.35009765625
2020-09-18,7297.050048828125
2020-09-19,7979.4599609375
2020-09-20,7373.919921875
2020-09-21,6507.85498046875
2020-09-22,7654.89501953125
2020-09-23,6978.419921875
2020-09-24,6243.27490234375
2020-09-25,6871.31494140625
2020-09-26,6879.3701171875
2020-09-27,6126.23486328125
2020-09-28,7123.639892578125
2020-09-29,8081.804931640625
2020-09-30,7469.81005859375
2020-10-01,8200.4150390625
2020-10-02,8558.070068359375
2020-10-03,8724.7451171875
2020-10-04,6540.31005859375
2020-10-05,6592.06005859375
2020-10-06,8035.885009765625
2020-10-07,8787.7001953125
2020-10-08,9041.14013671875
2020-10-09,9112.7001953125
2020-10-10,7238.800048828125
2020-10-11,5574.4599609375
2020-10-12,5237.125
2020-10-13,6066.14013671875
2020-10-14,8215.43994140625
2020-10-15,8052.56494140625
2020-10-16,7474.695068359375
2020-10-17,7104.72509765625
2020-10-18,5822.794921875
2020-10-19,5760.97998046875
2020-10-20,5923.18994140625
2020-10-21,6066.41015625
2020-10-22,6397.76513671875
2020-10-23,6353.330078125
2020-10-24,6829.760009765625
2020-10-25,6456.64013671875
2020-10-26,6130.41015625
2020-10-27,6740.26513671875
2020-10-28,7590.1650390625
2020-10-29,8667.330078125
2020-10-30,7968.544921875
2020-10-31,6574.08984375
2020-11-01,5945.06005859375
2020-11-02,5297.02490234375
2020-11-03,5599.739990234375
2020-11-04,6390.35498046875
2020-11-05,6193.864990234375
2020-11-06,6154.89990234375
2020-11-07,6196.300048828125
2020-11-08,5611.02001953125
2020-11-09,6222.7099609375
2020-11-10,6614.949951171875
2020-11-11,7290.56494140625
2020-11-12,7497.179931640625
2020-11-13,7385.695068359375
2020-11-14,6647.7099609375
2020-11-15,6454.5400390625
2020-11-16,6330.925048828125
2020-11-17,7200.114990234375
2020-11-18,6578.77490234375
2020-11-19,6065.41015625
2020-11-20,5798.2099609375
2020-11-21,5465.5400390625
2020-11-22,5343.6650390625
2020-11-23,5672.58984375
2020-11-24,6824.8701171875
2020-11-25,6661.68994140625
2020-11-26,6713.919921875
2020-11-27,6370.614990234375
2020-11-28,5681.7548828125
2020-11-29,5610.58984375
2020-11-30,5734.405029296875
2020-12-01,6262.52490234375
2020-12-02,6500.614990234375
2020-12-03,6044.89013671875
2020-12-04,7222.91015625
2020-12-05,6592.56005859375
2020-12-06,5570.56005859375
2020-12-07,5618.0048828125
2020-12-08,5798.06005859375
2020-12-09,6303.75
2020-12-10,5800.18505859375
2020-12-11,5455.4150390625
2020-12-12,5492.81005859375
2020-12-13,5506.7900390625
2020-12-14,5590.08984375
2020-12-15,5763.83984375
2020-12-16,6137.0400390625
2020-12-17,6372.41015625
2020-12-18,5861.830078125
2020-12-19,5776.06494140625
2020-12-20,5362.14013671875
2020-12-21,5239.98486328125
2020-12-22,5373.7099609375
2020-12-23,5257.26513671875
2020-12-24,5143.73486328125
2020-12-25,5308.91015625
2020-12-26,5239.23486328125
2020-12-27,5254.330078125
2020-12-28,5113.10009765625
2020-12-29,5322.64990234375
2020-12-30,5139.97509765625
2020-12-31,5200.98486328125
2021-01-01,5314.25
2021-01-02,5232.27490234375
2021-01-03,5082.169921875
2021-01-04,5095.48486328125
2021-01-05,5177.22509765625
2021-01-06,5480.6298828125
2021-01-07,5295.14013671875
2021-01-08,5202.7099609375
2021-01-09,4986.5
2021-01-10,4935.0
2021-01-11,5092.2548828125
2021-01-12,5155.06005859375
2021-01-13,5217.68505859375
2021-01-14,5172.85009765625
2021-01-15,5093.93994140625
2021-01-16,5151.364990234375
2021-01-17,5141.449951171875
2021-01-18,5130.1650390625
2021-01-19,5124.5400390625
2021-01-20,5310.5849609375
2021-01-21,5920.669921875
2021-01-22,5997.89990234375
2021-01-23,5376.56005859375
2021-01-24,5636.330078125
2021-01-25,5750.875
2021-01-26,5844.489990234375
2021-01-27,5838.0
2021-01-28,6037.375
2021-01-29,5813.68994140625
2021-01-30,5941.22998046875
2021-01-31,6013.14501953125
2021-02-01,5662.18505859375
2021-02-02,6598.76513671875
2021-02-03,7736.22509765625
2021-02-04,7922.16015625
2021-02-05,7052.9599609375
2021-02-06,5797.4951171875
2021-02-07,5254.26513671875
2021-02-08,5199.02490234375
2021-02-09,5214.794921875
2021-02-10,5199.2900390625
2021-02-11,5146.39013671875
2021-02-12,5409.08984375
2021-02-13,5319.85498046875
2021-02-14,5140.1650390625
2021-02-15,5078.1298828125
2021-02-16,5087.39990234375
2021-02-17,5316.75
2021-02-18,5312.5849609375
2021-02-19,5150.06494140625
2021-02-20,5131.169921875
2021-02-21,5095.16015625
2021-02-22,5087.3701171875
2021-02-23,5255.56494140625
2021-02-24,5113.35009765625
2021-02-25,5016.83984375
2021-02-26,4977.14501953125
2021-02-27,4954.56494140625
2021-02-28,4878.83984375
2021-03-01,4869.0849609375
2021-03-02,4832.52001953125
2021-03-03,4721.0400390625
2021-03-04,4857.125
2021-03-05,5365.85498046875
2021-03-06,5144.7548828125
2021-03-07,4922.01513671875
2021-03-08,5206.175048828125
2021-03-09,5517.7900390625
2021-03-10,5388.06494140625
2021-03-11,5866.544921875
2021-03-12,5763.179931640625
2021-03-13,5544.22509765625
2021-03-14,5135.070068359375
2021-03-15,5128.98486328125
2021-03-16,5046.419921875
2021-03-17,4973.43505859375
2021-03-18,4930.10498046875
2021-03-19,4626.3349609375
2021-03-20,4566.419921875
2021-03-21,4566.22509765625
2021-03-22,4586.85498046875
2021-03-23,4774.4599609375
2021-03-24,4579.375
2021-03-25,4564.9951171875
2021-03-26,4644.215087890625
2021-03-27,4596.93505859375
2021-03-28,4676.31005859375
2021-03-29,4558.280029296875
2021-03-30,4536.090087890625
2021-03-31,4526.39990234375
2021-04-01,4564.35986328125
2021-04-02,4572.77490234375
2021-04-03,4586.080078125
2021-04-04,4562.860107421875
2021-04-05,4545.39013671875
2021-04-06,4538.64501953125
2021-04-07,4486.2900390625
2021-04-08,4430.64013671875
2021-04-09,4435.08984375
2021-04-10,4478.81005859375
2021-04-11,4435.625
2021-04-12,4439.7900390625
2021-04-13,4484.6201171875
2021-04-14,4490.2099609375
2021-04-15,4502.35986328125
2021-04-16,4538.1298828125
2021-04-17,4540.294921875
2021-04-18,4553.625
2021-04-19,4580.93505859375
2021-04-20,4721.56005859375
2021-04-21,4561.31005859375
2021-04-22,4496.7900390625
2021-04-23,4510.43505859375
2021-04-24,4545.10986328125
2021-04-25,4591.9951171875
2021-04-26,4615.3349609375
2021-04-27,4634.280029296875
2021-04-28,4634.0
2021-04-29,4580.16015625
2021-04-30,4541.77490234375
2021-05-01,4519.830078125
2021-05-02,4528.52001953125
2021-05-03,4537.8798828125
2021-05-04,4542.81005859375
2021-05-05,4556.18994140625
2021-05-06,4527.3701171875
2021-05-07,4739.669921875
2021-05-08,4784.8798828125
2021-05-09,2394.02001953125
2021-05-10,19404.1904296875
2021-05-11,11461.20458984375
2021-05-12,6531.5
2021-05-13,4650.675048828125
2021-05-14,3472.75
2021-05-15,2221.75
2021-05-16,5939.72509765625
2021-05-17,2184.77001953125
2021-05-18,2181.1650390625
2021-05-19,2187.625
2021-05-20,2194.375
2021-05-21,2190.625
2021-05-22,2201.125
2021-05-23,2216.5
2021-05-24,2199.625
2021-05-25,4137.050048828125
2021-05-26,4122.9400634765625
2021-05-27,4118.5
2021-05-28,4118.239990234375
2021-05-29,4139.364990234375
2021-05-30,4179.800048828125
2021-05-31,4187.77001953125
2021-06-01,4157.989990234375
2021-06-02,3914.034912109375
2021-06-03,4080.89990234375
2021-06-04,4074.60986328125
2021-06-05,4326.06005859375
2021-06-06,4205.625
2021-06-07,4235.0050048828125
2021-06-08,4163.3399658203125
2021-06-09,4187.3099365234375
2021-06-10,4533.35498046875
2021-06-11,4946.7900390625
2021-06-12,4921.60498046875
2021-06-13,4674.43994140625
2021-06-14,4823.10009765625
2021-06-15,4491.47998046875
2021-06-16,3977.875
2021-06-17,3828.699951171875
2021-06-18,3668.0
2021-06-19,3507.89501953125
2021-06-20,3404.625
2021-06-21,3310.4600830078125
2021-06-22,3266.9549560546875
2021-06-23,3236.5399169921875
2021-06-24,3189.6600341796875
2021-06-25,3161.1600341796875
2021-06-26,3115.8150634765625
2021-06-27,3079.52001953125
2021-06-28,3121.4849853515625
2021-06-29,3115.8349609375
2021-06-30,3119.8150634765625
2021-07-01,3120.8349609375
2021-07-02,3104.5150146484375
2021-07-03,3112.5150146484375
2021-07-04,3112.8150634765625
2021-07-05,3110.8499755859375
2021-07-06,3111.4849853515625
2021-07-07,3110.5
2021-07-08,3115.5150146484375
2021-07-09,3121.1500244140625
2021-07-10,3118.8349609375
2021-07-11,3143.68994140625
2021-07-12,3124.0
2021-07-13,3113.7249755859375
2021-07-14,3107.0999755859375
2021-07-15,3095.35498046875
2021-07-16,3163.2100830078125
2021-07-17,3183.8599853515625
2021-07-18,3205.7099609375
2021-07-19,3182.9599609375
2021-07-20,3167.4749755859375
2021-07-21,3164.5400390625
2021-07-22,3167.14501953125
2021-07-23,3157.6500244140625
2021-07-24,3159.6700439453125
2021-07-25,3157.2900390625
2021-07-26,3142.4749755859375
2021-07-27,3134.6600341796875
2021-07-28,3157.35498046875
2021-07-29,3127.5150146484375
2021-07-30,3107.5399169921875
2021-07-31,3094.6099853515625
2021-08-01,3100.1900634765625
2021-08-02,3109.02001953125
2021-08-03,3109.2099609375
2021-08-04,3094.8499755859375
2021-08-05,3101.0399169921875
2021-08-06,3092.9150390625
2021-08-07,3095.8800048828125
2021-08-08,3097.5799560546875
2021-08-09,3099.5849609375
2021-08-10,3104.5400390625
2021-08-11,3123.1500244140625
2021-08-12,3119.5
2021-08-13,3104.5899658203125
2021-08-14,3102.93994140625
2021-08-15,3103.85498046875
2021-08-16,3096.6199951171875
2021-08-17,3104.5450439453125
2021-08-18,3087.0250244140625
2021-08-19,3087.7650146484375
2021-08-20,3088.43994140625
2021-08-21,3144.5849609375
2021-08-22,3219.7449951171875
2021-08-23,3422.8599853515625
2021-08-24,4019.39501953125
2021-08-25,5006.10009765625
2021-08-26,6514.699951171875
2021-08-27,7945.2451171875
2021-08-28,7531.009765625
2021-08-29,5987.22509765625
2021-08-30,6177.4150390625
2021-08-31,7149.8798828125
2021-09-01,7422.3701171875
2021-09-02,7563.169921875
2021-09-03,7656.2099609375
2021-09-04,7195.6650390625
2021-09-05,6185.340087890625
2021-09-06,6114.25
2021-09-07,5480.419921875
2021-09-08,5895.64013671875
2021-09-09,9088.509765625
2021-09-10,9723.02001953125
2021-09-11,8230.990234375
2021-09-12,6399.989990234375
2021-09-13,5539.4599609375
2021-09-14,6788.98486328125
2021-09-15,7037.344970703125
2021-09-16,5979.280029296875
2021-09-17,5298.76513671875
2021-09-18,4849.14501953125
2021-09-19,4181.0999755859375
2021-09-20,4270.7550048828125
2021-09-21,5373.58984375
2021-09-22,6374.739990234375
2021-09-23,6414.2900390625
2021-09-24,6016.510009765625
2021-09-25,5087.89990234375
2021-09-26,4362.64990234375
2021-09-27,4372.0400390625
2021-09-28,4563.91015625
2021-09-29,4993.125
2021-09-30,5827.6650390625
2021-10-01,6171.784912109375
2021-10-02,6109.06005859375
2021-10-03,5828.43505859375
2021-10-04,5141.56005859375
2021-10-05,4893.43994140625
2021-10-06,4973.2451171875
2021-10-07,5543.925048828125
2021-10-08,6325.114990234375
2021-10-09,4657.10986328125
2021-10-10,4572.580078125
2021-10-11,4590.43994140625
2021-10-12,4584.5849609375
2021-10-13,4514.18505859375
2021-10-14,4869.39013671875
2021-10-15,4884.7099609375
2021-10-16,5179.51513671875
2021-10-17,4958.64501953125
2021-10-18,4514.9599609375
2021-10-19,4600.58984375
2021-10-20,4635.51513671875
2021-10-21,4625.89990234375
2021-10-22,4568.6201171875
2021-10-23,4441.68994140625
2021-10-24,4636.1298828125
2021-10-25,4413.64013671875
2021-10-26,4562.31005859375
2021-10-27,4757.0849609375
2021-10-28,4812.31494140625
2021-10-29,4828.75
2021-10-30,4702.510009765625
2021-10-31,4565.2548828125
2021-11-01,4597.965087890625
2021-11-02,4912.35986328125
2021-11-03,4987.18505859375
2021-11-04,5030.93505859375
2021-11-05,5056.72998046875
2021-11-06,5076.81494140625
2021-11-07,4867.89013671875
2021-11-08,4824.5400390625
2021-11-09,4567.39990234375
2021-11-10,4390.83984375
2021-11-11,4446.8349609375
2021-11-12,4384.9599609375
2021-11-13,4424.425048828125
2021-11-14,4489.14501953125
2021-11-15,4627.31005859375
2021-11-16,5131.81005859375
2021-11-17,5187.215087890625
2021-11-18,5110.760009765625
2021-11-19,5047.68505859375
2021-11-20,4869.02001953125
2021-11-21,4643.22998046875
2021-11-22,4658.2548828125
2021-11-23,4850.60986328125
2021-11-24,4968.580078125
2021-11-25,4850.7548828125
2021-11-26,4831.219970703125
2021-11-27,4858.695068359375
2021-11-28,4760.614990234375
2021-11-29,4871.739990234375
2021-11-30,4945.31005859375
2021-12-01,4827.85986328125
2021-12-02,4816.85498046875
2021-12-03,4842.955078125
2021-12-04,4749.76513671875
2021-12-05,4606.93994140625
2021-12-06,4739.169921875
2021-12-07,4960.8349609375
2021-12-08,5071.2099609375
2021-12-09,5081.18994140625
2021-12-10,5041.64501953125
2021-12-11,4989.5
2021-12-12,4640.64501953125
2021-12-13,4518.6650390625
2021-12-14,4710.39013671875
2021-12-15,4760.719970703125
2021-12-16,4742.510009765625
2021-12-17,4757.89990234375
2021-12-18,4594.330078125
2021-12-19,4507.31005859375
2021-12-20,4762.22998046875
2021-12-21,4964.800048828125
2021-12-22,5225.60498046875
2021-12-23,5249.02490234375
2021-12-24,4913.6298828125
2021-12-25,4696.10009765625
2021-12-26,4478.5
2021-12-27,4395.1650390625
2021-12-28,4330.4000244140625
2021-12-29,4305.699951171875
2021-12-30,4293.9000244140625
2021-12-31,4291.875
2022-01-01,4284.7750244140625
2022-01-02,4280.625
2022-01-03,4335.9951171875
2022-01-04,4356.75
2022-01-05,4382.0
2022-01-06,4407.39990234375
2022-01-07,4375.594970703125
2022-01-08,4345.14990234375
2022-01-09,4342.625
2022-01-10,4335.60009765625
2022-01-11,4375.5048828125
2022-01-12,4401.14990234375
2022-01-13,4375.699951171875
2022-01-14,4362.10009765625
2022-01-15,4392.48486328125
2022-01-16,4438.6201171875
2022-01-17,4346.25
2022-01-18,4363.0
2022-01-19,4364.375
2022-01-20,4367.02490234375
2022-01-21,4373.52490234375
2022-01-22,4374.625
2022-01-23,4361.89990234375
2022-01-24,4435.68994140625
2022-01-25,4458.2548828125
2022-01-26,4528.080078125
2022-01-27,4556.2548828125
2022-01-28,4424.570068359375
2022-01-29,4382.68994140625
2022-01-30,4435.72998046875
2022-01-31,5052.955078125
2022-02-01,6320.364990234375
2022-02-02,5818.41015625
2022-02-03,5444.294921875
2022-02-04,5419.43994140625
2022-02-05,5207.7900390625
2022-02-06,5120.31494140625
2022-02-07,4739.639892578125
2022-02-08,4729.405029296875
2022-02-09,4703.2099609375
2022-02-10,4738.02001953125
2022-02-11,4924.389892578125
2022-02-12,4821.47998046875
2022-02-13,4730.35009765625
2022-02-14,4666.080078125
2022-02-15,4516.8349609375
2022-02-16,4397.64990234375
2022-02-17,4403.175048828125
2022-02-18,4334.39990234375
2022-02-19,4327.5
2022-02-20,4431.35009765625
2022-02-21,4552.02490234375
2022-02-22,4559.60009765625
2022-02-23,4528.25
2022-02-24,4473.97509765625
2022-02-25,4522.800048828125
2022-02-26,4563.43994140625
2022-02-27,4491.97509765625
2022-02-28,4490.0
2022-03-01,4500.550048828125
2022-03-02,4509.75
2022-03-03,4497.449951171875
2022-03-04,4563.39013671875
2022-03-05,4901.780029296875
2022-03-06,5214.0400390625
2022-03-07,6103.31494140625
2022-03-08,6433.090087890625
2022-03-09,6189.260009765625
2022-03-10,5805.669921875
2022-03-11,5776.89013671875
2022-03-12,5739.969970703125
2022-03-13,5632.72509765625
2022-03-14,6227.60986328125
2022-03-15,6416.625
2022-03-16,6026.169921875
2022-03-17,5996.840087890625
2022-03-18,5904.31005859375
2022-03-19,6039.35498046875
2022-03-20,5375.06005859375
2022-03-21,5067.044921875
2022-03-22,5294.56005859375
2022-03-23,5427.655029296875
2022-03-24,5318.419921875
2022-03-25,5095.4951171875
2022-03-26,5320.419921875
2022-03-27,5216.60986328125
2022-03-28,5247.81005859375
2022-03-29,5349.3349609375
2022-03-30,5803.3349609375
2022-03-31,5287.655029296875
2022-04-01,5045.625
2022-04-02,4909.1650390625
2022-04-03,4844.7099609375
2022-04-04,4841.68994140625
2022-04-05,4827.25
2022-04-06,4801.625
2022-04-07,4802.375
2022-04-08,4804.25
2022-04-09,4811.0
2022-04-10,4808.75
2022-04-11,4809.89501953125
2022-04-12,4818.52001953125
2022-04-13,4570.385009765625
2022-04-14,4575.47998046875
2022-04-15,4457.85498046875
2022-04-16,4336.25
2022-04-17,4324.5650634765625
2022-04-18,4266.1400146484375
2022-04-19,4254.925048828125
2022-04-20,4282.885009765625
2022-04-21,4351.8499755859375
2022-04-22,4406.0999755859375
2022-04-23,4439.81494140625
2022-04-24,4400.3349609375
2022-04-25,4293.4150390625
2022-04-26,4170.5
2022-04-27,4148.199951171875
2022-04-28,4161.2750244140625
2022-04-29,4157.050048828125
2022-04-30,4146.050048828125
2022-05-01,4169.949951171875
2022-05-02,4188.375
2022-05-03,4206.9449462890625
2022-05-04,4219.27001953125
2022-05-05,4026.5899658203125
2022-05-06,3968.7099609375
2022-05-07,3961.97998046875
2022-05-08,3968.3349609375
2022-05-09,3968.68994140625
2022-05-10,3971.4000244140625
2022-05-11,3977.2349853515625
2022-05-12,3974.7099609375
2022-05-13,3987.9600830078125
2022-05-14,3960.43994140625
2022-05-15,3984.5650634765625
2022-05-16,3997.5400390625
2022-05-17,3984.68994140625
2022-05-18,3865.1500244140625
2022-05-19,3754.9200439453125
2022-05-20,3737.02001953125
2022-05-21,3738.155029296875
2022-05-22,3712.2900390625
2022-05-23,3710.85498046875
2022-05-24,3726.31005859375
2022-05-25,3745.625
2022-05-26,3784.364990234375
2022-05-27,3781.7900390625
2022-05-28,3776.2099609375
2022-05-29,3792.5050048828125
2022-05-30,3865.0050048828125
2022-05-31,3903.6700439453125
2022-06-01,3888.6500244140625
2022-06-02,3875.7099609375
2022-06-03,3881.6300048828125
2022-06-04,3855.3800048828125
2022-06-05,3852.1500244140625
2022-06-06,3857.6700439453125
2022-06-07,3869.6099853515625
2022-06-08,3877.2899169921875
2022-06-09,3874.77001953125
2022-06-10,3892.5250244140625
2022-06-11,3915.3150634765625
2022-06-12,3931.52001953125
2022-06-13,3903.0849609375
2022-06-14,3858.22998046875
2022-06-15,3874.3349609375
2022-06-16,3846.1500244140625
2022-06-17,3813.7900390625
2022-06-18,3838.1300048828125
2022-06-19,3798.47998046875
2022-06-20,3776.72998046875
2022-06-21,3761.22998046875
2022-06-22,3770.5250244140625
2022-06-23,3773.89501953125
2022-06-24,3794.0250244140625
2022-06-25,3841.8900146484375
2022-06-26,3784.0050048828125
2022-06-27,3774.9749755859375
2022-06-28,3787.6400146484375
2022-06-29,3798.8399658203125
2022-06-30,3793.0650634765625
2022-07-01,3774.31005859375
2022-07-02,3756.9849853515625
2022-07-03,3740.3399658203125
2022-07-04,3743.6300048828125
2022-07-05,3760.2750244140625
2022-07-06,3743.2100830078125
2022-07-07,3753.7099609375
2022-07-08,3761.68994140625
2022-07-09,3846.9600830078125
2022-07-10,3867.0250244140625
2022-07-11,3884.7349853515625
2022-07-12,4105.530029296875
2022-07-13,4097.6199951171875
2022-07-14,3918.27001953125
2022-07-15,3909.9200439453125
2022-07-16,3941.8599853515625
2022-07-17,3856.89501953125
2022-07-18,3820.77001953125
2022-07-19,3800.3599853515625
2022-07-20,3853.1900634765625
2022-07-21,3924.3599853515625
2022-07-22,4058.534912109375
2022-07-23,4118.2750244140625
2022-07-24,3937.1500244140625
2022-07-25,3938.4400634765625
2022-07-26,4070.5849609375
2022-07-27,4142.8349609375
2022-07-28,4166.0650634765625
2022-07-29,4344.83984375
2022-07-30,4266.6300048828125
2022-07-31,4027.7900390625
2022-08-01,3995.18994140625
2022-08-02,4524.85498046875
2022-08-03,5372.85498046875
2022-08-04,5497.9150390625
2022-08-05,5292.0849609375
2022-08-06,5134.64013671875
2022-08-07,5015.294921875
2022-08-08,4749.419921875
2022-08-09,5086.68505859375
2022-08-10,5329.31494140625
2022-08-11,5407.8349609375
2022-08-12,5298.02490234375
2022-08-13,5075.7099609375
2022-08-14,4948.544921875
2022-08-15,4702.77001953125
2022-08-16,4828.14501953125
2022-08-17,5026.14501953125
2022-08-18,5151.625
2022-08-19,5323.73486328125
2022-08-20,5127.93994140625
2022-08-21,5160.419921875
2022-08-22,4821.669921875
2022-08-23,5088.7548828125
2022-08-24,4975.06005859375
2022-08-25,4890.10986328125
2022-08-26,4712.64013671875
2022-08-27,4596.85986328125
2022-08-28,4404.375
2022-08-29,4430.72998046875
2022-08-30,4534.4599609375
2022-08-31,4368.5
2022-09-01,4340.125
2022-09-02,4352.64990234375
2022-09-03,4404.93994140625
2022-09-04,4432.0849609375
2022-09-05,4445.0400390625
2022-09-06,4369.77001953125
2022-09-07,4306.77490234375
2022-09-08,4355.18994140625
2022-09-09,4526.47509765625
2022-09-10,4558.0
2022-09-11,4482.4951171875
2022-09-12,4519.35498046875
2022-09-13,4711.76513671875
2022-09-14,4728.1298828125
2022-09-15,4742.66015625
2022-09-16,4802.02490234375
2022-09-17,4463.429931640625
2022-09-18,4218.5
2022-09-19,4244.75
2022-09-20,4353.9599609375
2022-09-21,4638.56005859375
2022-09-22,5195.139892578125
2022-09-23,5264.89501953125
2022-09-24,5180.449951171875
2022-09-25,4995.3349609375
2022-09-26,5049.7099609375
2022-09-27,5723.27490234375
2022-09-28,5759.9599609375
2022-09-29,5750.39990234375
2022-09-30,6090.26513671875
2022-10-01,5117.7548828125
2022-10-02,4459.195068359375
2022-10-03,4394.89990234375
2022-10-04,4297.8499755859375
2022-10-05,4245.0999755859375
2022-10-06,4289.0999755859375
2022-10-07,4434.18994140625
2022-10-08,4598.93994140625
2022-10-09,4780.14501953125
2022-10-10,4333.14990234375
2022-10-11,4233.925048828125
2022-10-12,4243.0250244140625
2022-10-13,4369.81005859375
2022-10-14,4710.68994140625
2022-10-15,4705.4599609375
2022-10-16,4429.3701171875
2022-10-17,4354.625
2022-10-18,4439.35498046875
2022-10-19,4839.93994140625
2022-10-20,5076.5400390625
2022-10-21,5253.705078125
2022-10-22,5173.5
2022-10-23,5049.68505859375
2022-10-24,4946.385009765625
2022-10-25,5304.695068359375
2022-10-26,5524.81005859375
2022-10-27,5452.844970703125
2022-10-28,5458.01513671875
2022-10-29,5313.7451171875
2022-10-30,5038.5400390625
2022-10-31,5399.139892578125
2022-11-01,5811.08984375
2022-11-02,5751.5
2022-11-03,5623.1298828125
2022-11-04,5842.2900390625
2022-11-05,5735.320068359375
2022-11-06,5677.93505859375
2022-11-07,5588.83984375
2022-11-08,5724.455078125
2022-11-09,5776.9951171875
2022-11-10,5897.375
2022-11-11,5994.18994140625
2022-11-12,5967.39013671875
2022-11-13,5663.625
2022-11-14,5510.804931640625
2022-11-15,5987.14990234375
2022-11-16,5826.97998046875
2022-11-17,5703.43505859375
2022-11-18,5808.68505859375
2022-11-19,5701.10498046875
2022-11-20,5491.56005859375
2022-11-21,5550.010009765625
2022-11-22,5711.260009765625
2022-11-23,5843.91015625
2022-11-24,5852.06005859375
