data,geracao_mwmed,ena_bruta,ena_armazenavel,vazao
2016-01-10,8882.379708333334,29185.0,18705.0,9408.14990234375
2016-01-11,11323.621791666666,31067.0,24424.0,11085.25
2016-01-12,11807.411833333334,33454.0,26343.0,14323.2998046875
2016-01-13,11552.554875,35643.0,25230.0,18161.7001953125
2016-01-14,11479.720875,37540.0,26657.0,19494.5498046875
2016-01-15,11533.92675,40076.0,28573.0,19525.400390625
2016-01-16,11434.197833333334,43460.0,32831.0,18856.849609375
2016-01-17,10668.218208333334,45130.0,34254.0,17227.9501953125
2016-01-18,11698.547166666664,45594.0,36082.0,14611.5
2016-01-19,11520.218666666668,45526.0,35529.0,13316.7001953125
2016-01-20,11637.324208333332,45763.0,35761.0,13060.7998046875
2016-01-21,11736.653666666669,46442.0,36875.0,12558.89990234375
2016-01-22,11659.659083333334,46891.0,37644.0,12867.9501953125
2016-01-23,12029.575125,46534.0,38035.0,12410.5
2016-01-24,11632.497166666668,45439.0,36807.0,10704.39990234375
2016-01-25,12194.706083333333,43658.0,37039.0,10260.60009765625
2016-01-26,12528.7195,41806.0,37629.0,11581.5
2016-01-27,13019.654125,39841.0,35605.0,11062.14990234375
2016-01-28,13139.142791666667,38403.0,35077.0,10517.89990234375
2016-01-29,12533.723458333334,37451.0,33592.0,10506.39990234375
2016-01-30,13271.362583333334,36430.0,34366.0,9069.0498046875
2016-01-31,11706.692875,35473.0,30172.0,8077.800048828125
2016-02-01,13002.55225,34236.0,32057.0,8029.949951171875
2016-02-02,12979.892458333334,32727.0,32104.0,7023.35009765625
2016-02-03,12285.135708333331,31211.0,31211.0,7277.050048828125
2016-02-04,12535.838416666666,29972.0,29972.0,6866.75
2016-02-05,12599.833791666666,29170.0,29170.0,7431.25
2016-02-06,10473.661708333331,28203.0,26868.0,7277.0
2016-02-07,9627.7865,27408.0,24638.0,6720.14990234375
2016-02-08,10843.188708333331,26802.0,25306.0,7179.800048828125
2016-02-09,10964.162041666668,26151.0,24296.0,8571.2998046875
2016-02-10,12982.250583333334,25546.0,24749.0,8568.25
2016-02-11,13372.651333333331,24739.0,23145.0,8165.5
2016-02-12,13377.11825,24076.0,23688.0,8353.449951171875
2016-02-13,13255.458625,23754.0,23754.0,7764.5
2016-02-14,11703.137458333333,23516.0,22545.0,6859.449951171875
2016-02-15,13655.873541666666,23318.0,23318.0,7568.35009765625
2016-02-16,13051.632333333331,23464.0,23464.0,7850.85009765625
2016-02-17,13187.460583333332,23469.0,23469.0,8110.89990234375
2016-02-18,13633.362291666666,23775.0,23775.0,8820.39990234375
2016-02-19,13194.252125,23891.0,23891.0,8945.0
2016-02-20,13764.838291666669,23980.0,23953.0,8659.7001953125
2016-02-21,12019.071041666668,24537.0,22084.0,7987.699951171875
2016-02-22,13046.661,25528.0,24930.0,9877.35009765625
2016-02-23,12943.3535,26229.0,22958.0,12775.89990234375
2016-02-24,12939.554333333332,27202.0,21470.0,15605.2001953125
2016-02-25,12465.639416666669,28432.0,19380.0,16222.75
2016-02-26,12424.9465,29523.0,18839.0,16294.7001953125
2016-02-27,12221.667166666666,30740.0,19281.0,16814.75
2016-02-28,11289.544125,31634.0,20473.0,17449.150390625
2016-02-29,11979.669208333333,33123.0,23265.0,18574.349609375
2016-03-01,11415.92075,34513.0,22289.0,18772.0498046875
2016-03-02,11223.079124999998,35594.0,22195.0,16571.5498046875
2016-03-03,11562.349416666666,36297.0,22464.0,13822.35009765625
2016-03-04,11169.99575,34698.0,20451.0,13124.7001953125
2016-03-05,10150.644666666669,32672.0,16679.0,13449.60009765625
2016-03-06,9527.155583333331,31440.0,15485.0,11316.5498046875
2016-03-07,11544.536125,31053.0,20094.0,10833.5
2016-03-08,11452.953,30643.0,20498.0,10611.89990234375
2016-03-09,11264.528541666668,31325.0,22148.0,11274.5
2016-03-10,11254.503208333334,33056.0,25445.0,11789.14990234375
2016-03-11,11019.457833333334,32531.0,24564.0,12217.75
2016-03-12,10929.313291666664,32028.0,24480.0,12367.2001953125
2016-03-13,10317.859625,31558.0,23862.0,11179.89990234375
2016-03-14,11548.391125,31237.0,25882.0,10738.14990234375
2016-03-15,11543.766416666664,30740.0,25880.0,10322.25
2016-03-16,11854.4515,30119.0,25673.0,10217.0
2016-03-17,11595.483041666666,29282.0,24608.0,10484.25
2016-03-18,12581.758125,28794.0,25034.0,11554.0
2016-03-19,11518.899041666666,28443.0,22845.0,12090.89990234375
2016-03-20,10134.717791666668,28267.0,22057.0,11623.0
2016-03-21,13135.885708333331,28088.0,25765.0,10808.64990234375
2016-03-22,11977.243375,27815.0,23537.0,10181.14990234375
2016-03-23,11997.734083333336,27095.0,21886.0,9968.14990234375
2016-03-24,12056.649708333332,26313.0,22236.0,9961.4501953125
2016-03-25,9143.075208333334,25532.0,18745.0,9022.64990234375
2016-03-26,9282.660083333334,24950.0,19262.0,9124.64990234375
2016-03-27,9696.481625,24339.0,18885.0,9466.75
2016-03-28,11078.711791666668,23956.0,21302.0,8894.4501953125
2016-03-29,11797.011666666667,23732.0,21890.0,8153.10009765625
2016-03-30,11966.985833333332,23514.0,23195.0,8499.5
2016-03-31,11891.284416666667,23100.0,21942.0,9258.89990234375
2016-04-01,11994.263250000002,22571.0,21527.0,9624.35009765625
2016-04-02,12030.073875,22227.0,19605.0,8860.75
2016-04-03,10838.252791666668,22084.0,18251.0,7846.25
2016-04-04,12565.723791666664,21871.0,21410.0,7807.25
2016-04-05,12731.920208333337,21459.0,21459.0,8113.25
2016-04-06,12707.237916666669,20893.0,20893.0,7944.25
2016-04-07,12649.735958333333,20156.0,20156.0,8078.64990234375
2016-04-08,12732.750083333332,19358.0,19358.0,8251.050048828125
2016-04-09,12866.993125,18655.0,18627.0,8074.949951171875
2016-04-10,10483.077875,17957.0,16797.0,7308.300048828125
2016-04-11,12783.1875,17276.0,17276.0,7519.60009765625
2016-04-12,12293.708208333332,16604.0,16604.0,7740.35009765625
2016-04-13,11967.080499999998,16007.0,15988.0,8289.75
2016-04-14,12421.380666666666,15458.0,15448.0,8072.5
2016-04-15,12475.554625,14996.0,14996.0,7767.0
2016-04-16,12673.665416666665,14569.0,14569.0,7979.449951171875
2016-04-17,11481.145291666666,14082.0,13620.0,7542.85009765625
2016-04-18,12592.283375,13720.0,13720.0,7406.25
2016-04-19,13032.291,13422.0,13422.0,8244.050048828125
2016-04-20,12991.42125,13260.0,13260.0,8410.800048828125
2016-04-21,11497.580375,13076.0,13076.0,7122.0
2016-04-22,12553.31325,12898.0,12898.0,7233.39990234375
2016-04-23,11756.177833333331,12794.0,12794.0,6804.64990234375
2016-04-24,11286.413541666669,12789.0,12789.0,6112.89990234375
2016-04-25,11895.43825,12875.0,12875.0,6666.449951171875
2016-04-26,12072.769041666666,13163.0,13163.0,7484.75
2016-04-27,11818.468125,13490.0,13490.0,7941.699951171875
2016-04-28,11597.797541666669,13877.0,13877.0,7703.300048828125
2016-04-29,11426.243416666666,14262.0,14262.0,7517.89990234375
2016-04-30,10915.438208333331,14505.0,14505.0,7032.14990234375
2016-05-01,10300.960083333332,14645.0,14129.0,6214.85009765625
2016-05-02,11749.339041666666,14662.0,14662.0,6461.550048828125
2016-05-03,11847.476375,14535.0,14535.0,7222.699951171875
2016-05-04,11775.467708333332,14359.0,14358.0,7566.35009765625
2016-05-05,12248.452666666666,14186.0,14186.0,7686.5
2016-05-06,11210.6615,14057.0,14057.0,7502.60009765625
2016-05-07,10405.087416666667,14058.0,14058.0,6825.0
2016-05-08,10822.659416666667,14247.0,14247.0,7043.60009765625
2016-05-09,11638.607708333337,15749.0,15749.0,6678.949951171875
2016-05-10,12168.030791666666,16505.0,16505.0,7670.64990234375
2016-05-11,12777.0765,17515.0,17515.0,7609.75
2016-05-12,12513.763,18123.0,18123.0,7785.699951171875
2016-05-13,10660.687291666669,18217.0,18076.0,7718.35009765625
2016-05-14,11093.069416666667,17726.0,17510.0,7822.5
2016-05-15,10577.401666666668,17021.0,16341.0,6961.949951171875
2016-05-16,10486.841291666666,16434.0,15483.0,7036.050048828125
2016-05-17,10461.478708333334,15955.0,15732.0,7597.25
2016-05-18,11914.868833333334,15493.0,15493.0,7999.300048828125
2016-05-19,12686.598625,15564.0,15564.0,7876.25
2016-05-20,12866.309833333333,15499.0,15471.0,7297.5
2016-05-21,11579.820541666666,15509.0,14535.0,7280.699951171875
2016-05-22,10472.507041666666,15839.0,13835.0,6239.35009765625
2016-05-23,12281.0175,16161.0,15915.0,6658.449951171875
2016-05-24,12508.7465,16753.0,16753.0,7618.10009765625
2016-05-25,12231.146541666669,17393.0,17366.0,8257.0
2016-05-26,11377.012125,18011.0,16685.0,8226.800048828125
2016-05-27,12489.043625,18627.0,18137.0,7597.14990234375
2016-05-28,11572.306541666669,18693.0,16993.0,7192.89990234375
2016-05-29,8934.128208333334,18566.0,14992.0,7030.89990234375
2016-05-30,12424.889583333332,19253.0,18717.0,7816.699951171875
2016-05-31,12712.339041666666,19638.0,19485.0,9322.14990234375
2016-06-01,12235.018583333333,20294.0,18431.0,9549.39990234375
2016-06-02,12285.1955,20665.0,17517.0,8868.2001953125
2016-06-03,12120.132708333333,20879.0,17131.0,9585.7998046875
2016-06-04,11664.086125,20894.0,16375.0,9834.0498046875
2016-06-05,9598.448166666669,20651.0,13037.0,10373.35009765625
2016-06-06,11106.450166666667,20470.0,13070.0,11791.35009765625
2016-06-07,10940.202375,20698.0,12001.0,14027.7001953125
2016-06-08,11532.806333333334,21671.0,11923.0,16151.39990234375
2016-06-09,11473.014458333331,22600.0,12532.0,16934.4501953125
2016-06-10,11531.824958333333,23347.0,14951.0,15593.89990234375
2016-06-11,11295.105416666667,23463.0,15529.0,11560.7001953125
2016-06-12,9769.362208333334,23192.0,14376.0,10269.7001953125
2016-06-13,10577.95525,22657.0,16116.0,9632.60009765625
2016-06-14,11320.43275,22154.0,17641.0,10079.14990234375
2016-06-15,11310.091375000002,21775.0,18559.0,9311.4501953125
2016-06-16,11278.840916666668,21444.0,18026.0,8018.050048828125
2016-06-17,11425.787416666666,20998.0,18277.0,7646.25
2016-06-18,12238.393208333331,20815.0,19915.0,7071.64990234375
2016-06-19,10554.002,20424.0,18944.0,6351.60009765625
2016-06-20,13560.987666666668,19993.0,19993.0,6758.35009765625
2016-06-21,13702.984666666664,19246.0,19246.0,8011.550048828125
2016-06-22,13452.672791666666,18695.0,18695.0,8202.5
2016-06-23,13231.144875,18635.0,18635.0,8076.949951171875
2016-06-24,13046.108291666666,19214.0,19052.0,7890.64990234375
2016-06-25,12080.227541666667,18855.0,17612.0,7267.14990234375
2016-06-26,9976.677708333336,17850.0,13553.0,6353.14990234375
2016-06-27,12572.074208333332,16782.0,16246.0,6750.10009765625
2016-06-28,13078.072666666669,16144.0,16144.0,7204.89990234375
2016-06-29,13051.320666666668,15566.0,15566.0,7473.10009765625
2016-06-30,13159.353083333332,14965.0,14965.0,7511.35009765625
2016-07-01,13151.336333333333,14561.0,14561.0,7024.25
2016-07-02,12670.9845,14227.0,14227.0,6487.10009765625
2016-07-03,10268.5635,14024.0,12572.0,6292.60009765625
2016-07-04,12375.359625,13740.0,13740.0,6891.699951171875
2016-07-05,12694.885,13526.0,13526.0,7852.89990234375
2016-07-06,12583.966458333334,13300.0,13300.0,8046.85009765625
2016-07-07,12522.891208333334,13095.0,13095.0,8268.199951171875
2016-07-08,12197.695166666666,12848.0,12848.0,8411.10009765625
2016-07-09,11366.431750000002,12641.0,12641.0,7380.85009765625
2016-07-10,10943.472291666669,12448.0,12448.0,6223.35009765625
2016-07-11,12232.771041666669,12296.0,12296.0,7225.60009765625
2016-07-12,12316.628166666667,12168.0,12168.0,7343.0
2016-07-13,10937.329375,12151.0,12137.0,8070.14990234375
2016-07-14,10956.101208333332,12345.0,12345.0,8079.75
2016-07-15,11150.0035,12706.0,12706.0,7834.64990234375
2016-07-16,11216.277625,13302.0,13302.0,7738.89990234375
2016-07-17,10833.53525,13679.0,13679.0,6914.949951171875
2016-07-18,11975.542083333334,13921.0,13921.0,7388.449951171875
2016-07-19,12132.283416666667,13882.0,13882.0,7530.199951171875
2016-07-20,12309.36025,13694.0,13694.0,6951.64990234375
2016-07-21,12356.45875,13133.0,13133.0,7011.25
2016-07-22,11801.466583333333,12695.0,12695.0,8021.75
2016-07-23,11309.50075,12253.0,12253.0,7185.60009765625
2016-07-24,10805.062291666669,11998.0,11998.0,6893.85009765625
2016-07-25,11930.943416666669,11766.0,11766.0,6643.35009765625
2016-07-26,12024.124916666668,11582.0,11582.0,6762.699951171875
2016-07-27,12197.104541666668,11369.0,11369.0,7297.39990234375
2016-07-28,12134.261708333332,11185.0,11185.0,6877.25
2016-07-29,12201.209666666668,11010.0,11010.0,6695.35009765625
2016-07-30,11486.710416666669,10816.0,10816.0,6571.14990234375
2016-07-31,10686.890166666666,10639.0,10639.0,5878.39990234375
2016-08-01,12030.173041666669,10464.0,10464.0,6218.39990234375
2016-08-02,11717.747916666667,10335.0,10335.0,6938.64990234375
2016-08-03,11223.566416666668,10230.0,10230.0,7362.300048828125
2016-08-04,11171.571958333334,10126.0,10126.0,7362.14990234375
2016-08-05,10492.111416666668,10017.0,10017.0,8093.64990234375
2016-08-06,10928.643541666666,10014.0,10014.0,7771.5
2016-08-07,10552.724208333331,10017.0,10017.0,6807.5
2016-08-08,11298.65925,10102.0,10102.0,6704.550048828125
2016-08-09,11341.314125,10159.0,10159.0,8163.449951171875
2016-08-10,11263.979208333332,10207.0,10207.0,8813.2001953125
2016-08-11,11645.769666666669,10321.0,10321.0,8164.75
2016-08-12,11511.520958333334,10519.0,10519.0,7196.25
2016-08-13,11010.286999999998,10815.0,10815.0,6474.14990234375
2016-08-14,10517.632875,11079.0,11079.0,6042.64990234375
2016-08-15,11468.403333333334,11036.0,11036.0,7032.050048828125
2016-08-16,12115.395,10881.0,10881.0,7717.300048828125
2016-08-17,12142.673083333331,10780.0,10780.0,7619.60009765625
2016-08-18,12178.346875,10853.0,10853.0,8144.89990234375
2016-08-19,11342.126666666663,10988.0,10988.0,8806.7998046875
2016-08-20,10400.752208333332,11817.0,11817.0,8058.25
2016-08-21,9968.153958333334,13246.0,12443.0,6666.39990234375
2016-08-22,11563.421541666668,15949.0,15197.0,6873.85009765625
2016-08-23,12155.372791666668,17615.0,15941.0,8264.39990234375
2016-08-24,11839.706833333332,17783.0,14811.0,8249.050048828125
2016-08-25,11720.905541666669,17385.0,14225.0,7408.800048828125
2016-08-26,11959.81975,16710.0,14637.0,6696.0
2016-08-27,11201.868625,15438.0,13701.0,6216.39990234375
2016-08-28,9801.11275,14378.0,12526.0,5767.39990234375
2016-08-29,11957.971333333331,14060.0,13766.0,6229.39990234375
2016-08-30,12270.606875,14325.0,14056.0,7562.35009765625
2016-08-31,12223.798833333334,13876.0,13876.0,7560.699951171875
2016-09-01,12001.457625,13346.0,13346.0,7120.39990234375
2016-09-02,12198.866499999998,12867.0,12867.0,6774.35009765625
2016-09-03,11789.143666666663,12695.0,12695.0,6657.14990234375
2016-09-04,10180.148333333333,12942.0,12168.0,6672.35009765625
2016-09-05,11505.525708333334,13141.0,13141.0,7269.85009765625
2016-09-06,11330.336833333333,13122.0,13122.0,8099.60009765625
2016-09-07,9824.146416666666,12919.0,12493.0,8012.10009765625
2016-09-08,11732.996416666669,12939.0,12939.0,7720.14990234375
2016-09-09,12084.01775,13071.0,13037.0,7787.75
2016-09-10,11699.140458333331,12972.0,12051.0,7084.75
2016-09-11,10570.666958333331,12779.0,11996.0,6349.85009765625
2016-09-12,12593.89625,12375.0,12290.0,6398.64990234375
2016-09-13,11994.705625,11870.0,11721.0,6348.10009765625
2016-09-14,12316.08575,11456.0,11356.0,6446.5
2016-09-15,12213.515916666664,11044.0,10877.0,6565.75
2016-09-16,11818.056583333331,10675.0,10518.0,6566.35009765625
2016-09-17,11376.344916666669,10357.0,10357.0,6575.85009765625
2016-09-18,10487.650791666669,10177.0,9884.0,6275.35009765625
2016-09-19,11230.139208333334,10037.0,9924.0,7366.449951171875
2016-09-20,12137.279791666668,9960.0,9941.0,7372.75
2016-09-21,12276.233375000002,9735.0,9731.0,6802.35009765625
2016-09-22,12344.835791666666,9545.0,9542.0,7413.550048828125
2016-09-23,11574.978458333331,9293.0,9293.0,8060.39990234375
2016-09-24,10749.178625,9102.0,9102.0,8295.449951171875
2016-09-25,10137.146625,8897.0,8897.0,6960.800048828125
2016-09-26,11739.27375,8746.0,8746.0,7161.25
2016-09-27,12033.036541666666,8600.0,8600.0,8156.5
2016-09-28,11828.234166666669,8505.0,8505.0,7826.64990234375
2016-09-29,11978.422791666666,8372.0,8372.0,7322.25
2016-09-30,11494.87,8284.0,8284.0,7023.949951171875
2016-10-01,10796.205375,8161.0,8161.0,7073.89990234375
2016-10-02,10022.083541666669,8178.0,8178.0,6549.14990234375
2016-10-03,11742.422541666669,8180.0,8180.0,6919.25
2016-10-04,11752.251291666667,8179.0,8179.0,7094.5
2016-10-05,11569.881541666668,8128.0,8128.0,7369.75
2016-10-06,11550.450916666668,8121.0,8121.0,7460.050048828125
2016-10-07,11147.225041666668,8167.0,8167.0,7451.0
2016-10-08,10512.149,8287.0,8287.0,6947.25
2016-10-09,10238.994,8413.0,8413.0,5934.0
2016-10-10,11428.807875,8574.0,8574.0,6498.39990234375
2016-10-11,10750.955041666666,8942.0,8942.0,7152.0
2016-10-12,10794.162083333336,9458.0,9458.0,6477.5
2016-10-13,10960.522083333335,10081.0,10081.0,7194.14990234375
2016-10-14,11784.225875000002,10658.0,10658.0,7893.800048828125
2016-10-15,10899.914583333331,11078.0,11078.0,7266.5
2016-10-16,10318.612565217392,11330.0,10884.0,7447.0
2016-10-17,11940.18,11395.0,11381.0,9039.2001953125
2016-10-18,12391.295,11476.0,11476.0,9212.5498046875
2016-10-19,12049.517999999998,11465.0,11465.0,9073.75
2016-10-20,12150.447708333331,11335.0,11335.0,9397.0
2016-10-21,11604.842958333336,11057.0,11057.0,9306.7998046875
2016-10-22,10671.210958333331,10953.0,10953.0,8490.14990234375
2016-10-23,10256.442833333333,11032.0,11032.0,6862.64990234375
2016-10-24,11432.077,11445.0,11445.0,6726.64990234375
2016-10-25,11897.9975,11999.0,11999.0,7956.60009765625
2016-10-26,12013.964291666663,12530.0,12530.0,8425.0
2016-10-27,12042.133291666669,13457.0,13444.0,9044.5498046875
2016-10-28,12200.35775,14804.0,14741.0,8666.39990234375
2016-10-29,11865.024583333334,16071.0,16045.0,7278.050048828125
2016-10-30,10035.814,15926.0,13419.0,5797.64990234375
2016-10-31,12434.568,14570.0,14570.0,6304.64990234375
2016-11-01,12655.032833333333,13054.0,13045.0,7449.0
2016-11-02,10863.35075,12782.0,12087.0,7235.25
2016-11-03,12560.083833333332,12675.0,12675.0,7069.89990234375
2016-11-04,12591.752374999998,12638.0,12638.0,7811.14990234375
2016-11-05,11502.219458333331,12431.0,12431.0,7073.14990234375
2016-11-06,10198.211041666667,12059.0,11763.0,6040.75
2016-11-07,12064.661291666664,11600.0,11600.0,6503.39990234375
2016-11-08,12503.876916666666,11190.0,11190.0,7350.39990234375
2016-11-09,12790.153166666663,10863.0,10863.0,7750.35009765625
2016-11-10,12939.350208333335,10843.0,10843.0,7613.35009765625
2016-11-11,11836.837666666666,11064.0,11064.0,7320.25
2016-11-12,11069.621125,11060.0,11060.0,7032.75
2016-11-13,10520.024458333331,10793.0,10793.0,6017.14990234375
2016-11-14,10876.669208333333,10588.0,10588.0,5985.89990234375
2016-11-15,11062.824208333332,10726.0,10726.0,6294.0
2016-11-16,11960.546666666669,11077.0,11077.0,6575.75
2016-11-17,11919.726,11456.0,11456.0,6279.35009765625
2016-11-18,11153.85125,11894.0,11878.0,6278.35009765625
2016-11-19,10117.947458333334,12409.0,12331.0,6328.85009765625
2016-11-20,10000.776541666666,13031.0,12980.0,5759.60009765625
2016-11-21,11029.876458333332,13779.0,13779.0,6123.60009765625
2016-11-22,11328.949375000002,14308.0,14308.0,6380.0
2016-11-23,10985.361749999998,14596.0,14596.0,7001.14990234375
2016-11-24,11156.26825,14578.0,14578.0,7774.050048828125
2016-11-25,11129.6965,14624.0,14624.0,8055.949951171875
2016-11-26,10774.452333333333,14557.0,14557.0,8575.949951171875
2016-11-27,10313.599916666666,14234.0,14234.0,7462.14990234375
2016-11-28,11663.35125,13656.0,13656.0,7502.0
2016-11-29,12027.260416666666,13045.0,13045.0,7968.949951171875
2016-11-30,12018.86,12726.0,12726.0,7739.5
2016-12-01,11738.696583333332,12560.0,12560.0,7330.050048828125
2016-12-02,10859.066208333334,12626.0,12626.0,7378.449951171875
2016-12-03,10582.536875,12778.0,12778.0,7823.5
2016-12-04,10709.675166666666,13058.0,13058.0,7956.64990234375
2016-12-05,11670.67575,13306.0,13306.0,8388.5
2016-12-06,12092.236083333337,13666.0,13666.0,8377.050048828125
2016-12-07,11983.288166666667,14019.0,14019.0,8388.14990234375
2016-12-08,12264.551875,14422.0,14422.0,9017.5498046875
2016-12-09,11452.708,14947.0,14947.0,10032.39990234375
2016-12-10,11665.887666666667,15406.0,15406.0,8800.949951171875
2016-12-11,11462.538374999998,15866.0,15866.0,9110.2001953125
2016-12-12,12478.087916666664,16291.0,16291.0,10113.2998046875
2016-12-13,13115.844583333334,16863.0,16863.0,9858.39990234375
2016-12-14,12835.324125,17376.0,17376.0,8573.449951171875
2016-12-15,12954.356791666669,17635.0,17635.0,7431.050048828125
2016-12-16,12815.05225,17802.0,17802.0,6626.5
2016-12-17,11844.489,17956.0,17956.0,5853.64990234375
2016-12-18,11658.297916666668,18120.0,18120.0,5273.75
2016-12-19,13085.594208333334,18322.0,18322.0,5985.25
2016-12-20,13581.539375,18491.0,18491.0,6385.25
2016-12-21,12822.765666666666,18615.0,18615.0,6764.14990234375
2016-12-22,11956.961625000002,18974.0,18974.0,7272.64990234375
2016-12-23,11425.572958333332,19155.0,19155.0,7342.300048828125
2016-12-24,10872.193958333331,19104.0,19104.0,7970.60009765625
2016-12-25,10570.453,18756.0,18756.0,6239.60009765625
2016-12-26,11295.525166666666,18143.0,18143.0,6228.14990234375
2016-12-27,12266.735374999998,17388.0,17388.0,8309.199951171875
2016-12-28,11474.365333333331,16696.0,16696.0,8913.14990234375
2016-12-29,12211.027958333332,16031.0,16031.0,8702.14990234375
2016-12-30,11779.473166666668,15483.0,15483.0,8268.050048828125
2016-12-31,10724.150541666668,15030.0,15030.0,7938.60009765625
2017-01-01,10571.192125,14720.0,14720.0,7853.699951171875
2017-01-02,11344.321166666668,14580.0,14580.0,9203.2998046875
2017-01-03,11819.340625,14641.0,14641.0,9553.9501953125
2017-01-04,12758.669791666667,14754.0,14754.0,9856.10009765625
2017-01-05,11913.029875,14919.0,14919.0,8728.25
2017-01-06,11460.993125,14935.0,14935.0,7760.60009765625
2017-01-07,12186.2035,14934.0,14934.0,6788.85009765625
2017-01-08,11950.176166666666,15096.0,15096.0,6382.35009765625
2017-01-09,13160.483625,15402.0,15402.0,8390.89990234375
2017-01-10,12698.665333333332,15261.0,15261.0,8927.9501953125
2017-01-11,12063.937833333332,14724.0,14724.0,7697.64990234375
2017-01-12,12096.705833333332,14483.0,14483.0,7591.199951171875
2017-01-13,11839.038,14566.0,14566.0,6722.5
2017-01-14,11631.132375,15099.0,15099.0,6439.75
2017-01-15,10939.310291666668,15722.0,15722.0,5910.5
2017-01-16,11704.707541666668,16254.0,16254.0,6480.949951171875
2017-01-17,11472.075791666668,16889.0,16889.0,7323.75
2017-01-18,11371.975041666668,17421.0,17421.0,7938.60009765625
2017-01-19,11243.545166666669,18035.0,18035.0,8601.699951171875
2017-01-20,10839.601583333331,18929.0,18929.0,8862.550048828125
2017-01-21,10495.43975,20121.0,20121.0,8206.0
2017-01-22,10341.523291666666,21281.0,21281.0,7263.14990234375
2017-01-23,11357.712375,22056.0,22056.0,8671.14990234375
2017-01-24,11927.080875,22550.0,22550.0,9490.5
2017-01-25,11455.50225,23159.0,23159.0,9657.75
2017-01-26,11551.241083333334,23967.0,23967.0,9460.64990234375
2017-01-27,11187.805208333331,25078.0,25060.0,9081.2998046875
2017-01-28,11143.608625,26187.0,26060.0,10031.5
2017-01-29,11549.824916666666,26900.0,26709.0,9835.14990234375
2017-01-30,12689.294458333332,27050.0,26907.0,10274.0
2017-01-31,13158.621375,26973.0,26846.0,10582.2998046875
2017-02-01,13107.631541666668,26797.0,26648.0,10415.14990234375
2017-02-02,12941.406791666666,26464.0,26274.0,10344.7998046875
2017-02-03,12536.339625,25601.0,25427.0,10330.89990234375
2017-02-04,12604.096416666667,24521.0,24441.0,9554.2001953125
2017-02-05,12507.434291666666,23628.0,23565.0,8345.89990234375
2017-02-06,12780.100916666668,22925.0,22902.0,8568.89990234375
2017-02-07,12665.857833333332,22352.0,22352.0,9271.4501953125
2017-02-08,12565.480916666667,22003.0,22003.0,8450.449951171875
2017-02-09,12582.922333333334,21875.0,21875.0,7939.5
2017-02-10,12006.513083333331,21922.0,21922.0,7531.89990234375
2017-02-11,11787.718125,22092.0,22092.0,7846.64990234375
2017-02-12,11280.035875,22094.0,22094.0,7655.199951171875
2017-02-13,12712.60575,22112.0,22112.0,7739.14990234375
2017-02-14,12565.571958333334,22216.0,22216.0,7929.14990234375
2017-02-15,13273.248166666666,22337.0,22337.0,7642.10009765625
2017-02-16,13468.536666666669,23081.0,23081.0,7305.14990234375
2017-02-17,12950.413333333332,23211.0,23211.0,8243.0
2017-02-18,12537.936666666666,22664.0,22664.0,8075.449951171875
2017-02-19,11979.741958333334,21281.0,21281.0,7912.050048828125
2017-02-20,13681.893458333332,19696.0,19696.0,7185.64990234375
2017-02-21,13223.06725,18439.0,18439.0,7238.5
2017-02-22,12937.025458333332,17399.0,17399.0,7707.60009765625
2017-02-23,12072.193416666669,16525.0,16525.0,7498.60009765625
2017-02-24,11135.526541666666,15846.0,15846.0,7248.89990234375
2017-02-25,10234.536666666669,15312.0,15312.0,6883.5
2017-02-26,9334.680083333336,14905.0,14905.0,6171.85009765625
2017-02-27,8802.575958333333,14632.0,14632.0,6004.89990234375
2017-02-28,9522.542416666667,14547.0,14547.0,5982.89990234375
2017-03-01,10486.93875,14591.0,14591.0,6612.60009765625
2017-03-02,10914.182916666668,14735.0,14735.0,8126.050048828125
2017-03-03,11092.565958333333,15092.0,15092.0,7865.199951171875
2017-03-04,10877.762791666666,15620.0,15620.0,7861.0
2017-03-05,10933.278708333331,16359.0,16359.0,8095.14990234375
2017-03-06,12397.133458333332,17355.0,17355.0,7785.64990234375
2017-03-07,13140.433375,18205.0,18205.0,7939.39990234375
2017-03-08,13067.838541666666,19040.0,19040.0,8503.14990234375
2017-03-09,12710.394375000002,19451.0,19451.0,9268.0498046875
2017-03-10,12184.636,19435.0,19435.0,9255.89990234375
2017-03-11,11108.097333333331,19295.0,19295.0,9401.14990234375
2017-03-12,11249.723416666668,19162.0,19162.0,8297.75
2017-03-13,11567.641125,19097.0,19097.0,8548.10009765625
2017-03-14,12187.476625,18969.0,18969.0,8426.39990234375
2017-03-15,12439.441208333332,18579.0,18579.0,8173.64990234375
2017-03-16,12217.154666666667,18098.0,18098.0,8922.9501953125
2017-03-17,11757.873333333337,17490.0,17490.0,9158.25
2017-03-18,10861.085458333331,16939.0,16939.0,9278.0
2017-03-19,10527.568791666668,16418.0,16418.0,7503.800048828125
2017-03-20,11103.89325,15922.0,15922.0,7075.75
2017-03-21,11389.108875,15645.0,15645.0,7237.449951171875
2017-03-22,11594.125375,15454.0,15454.0,7204.0
2017-03-23,12197.440375,15394.0,15394.0,7770.85009765625
2017-03-24,11981.42325,15331.0,15331.0,7516.35009765625
2017-03-25,11020.901958333334,15500.0,15500.0,7152.5
2017-03-26,10527.217625,15763.0,15763.0,6896.300048828125
2017-03-27,11582.086291666668,16061.0,16061.0,6824.14990234375
